preset,seed,dest,budget,M,L_s,rel_out_err_median,rel_out_err_mean,signed_mass_median,abs_signed_mass_median,js_median,mixture_rel_err_median,abs_mass_common_median,beta_mean,beta_min,beta_max,clamp_hits,mass_target_mean,mass_target_std,needed_compensation_median,needed_compensation_spread,solver_residual,rank_upper_bound,beta_ideal_mass_preserving
legacy_fixed_solver,45,1,16,16,256,1.2886221408843994,1.3180776834487915,-0.7627978920936584,0.7606988549232483,0.4638296067714691,1.2986609935760498,0.9995003342628479,-9.226614952087402,-13.815510749816895,-5.069969654083252,6,1.0,5.960464477539063e-08,0.0017877118661999702,2.320426429719958,0.07887130230665207,16,2.772588722239781
shift,45,1,16,16,256,0.7678607106208801,0.8419444561004639,-0.6177738308906555,0.6039779782295227,0.30309316515922546,0.7605740427970886,0.7984099388122559,-9.21240520477295,-13.815510749816895,-5.0681891441345215,6,1.0,5.960464477539063e-08,0.0017877118661999702,2.320426429719958,0.07887338101863861,16,2.772588722239781
am,45,1,16,16,256,0.7141262888908386,0.7934535145759583,-0.6330630779266357,0.6323171257972717,0.3624225854873657,0.5695911645889282,0.11824417859315872,-1.668323278427124,-13.815510749816895,1.7044227123260498,3,2.5728201866149902,0.5822040438652039,2.441758155822754,1.5899748387616717,0.4626418650150299,16,2.772588722239781
am_over_m,45,1,16,16,256,0.7713313698768616,0.8174784183502197,-0.6436477899551392,0.6430067420005798,0.30606064200401306,0.6290666460990906,0.6601163744926453,-1.668323278427124,-13.815510749816895,1.7044227123260498,3,2.5728201866149902,0.5822040438652039,2.441758155822754,1.5899748387616717,0.4626418650150299,16,2.772588722239781
am_logfit,45,1,16,16,256,0.712829053401947,0.7827765345573425,-0.6489003896713257,0.6452863812446594,0.3728286921977997,0.5671489834785461,0.12522903084754944,-1.504249930381775,-13.815510749816895,1.8452810049057007,1,2.5728201866149902,0.5822040438652039,2.441758155822754,1.5899748387616717,0.0052419365383684635,16,2.772588722239781
am_scalar,45,1,16,16,256,0.7640184164047241,0.8320090770721436,-0.6343604326248169,0.6260082721710205,0.30048805475234985,0.5411229729652405,0.13818253576755524,0.9239033460617065,0.923903226852417,0.923903226852417,0,2.5728201866149902,0.5822040438652039,2.441758155822754,1.5899748387616717,0.024742811918258667,16,2.772588722239781
am_nobeta,45,1,16,16,256,0.7640168070793152,0.8320087790489197,-0.6343605518341064,0.6260083913803101,0.30048805475234985,0.625677764415741,0.6405020356178284,0.0,0.0,0.0,0,2.5728201866149902,0.5822040438652039,2.441758155822754,1.5899748387616717,0.4626418650150299,16,2.772588722239781
legacy,45,1,32,16,256,0.9676174521446228,1.0321468114852905,-0.6945914030075073,0.6846070885658264,0.35392525792121887,1.2871869802474976,0.9963517189025879,-8.341261863708496,-13.815510749816895,-2.7544384002685547,12,1.0,5.960464477539063e-08,0.0012132636038586497,2.4519354015540538,570.6640625,16,2.0794415416798357
legacy_fixed_solver,45,1,32,16,256,1.1636735200881958,1.2005810737609863,-0.6623755097389221,0.6512662768363953,0.37672996520996094,1.298848032951355,0.9994016289710999,-9.946714401245117,-13.815510749816895,-5.195353984832764,14,1.0,5.960464477539063e-08,0.0012132636038586497,2.4519354015540538,0.00870474148541689,16,2.0794415416798357
shift,45,1,32,16,256,0.4953404664993286,0.5594992637634277,-0.42756789922714233,0.4266764223575592,0.1793116331100464,0.5851570963859558,0.6793596744537354,-9.982476234436035,-13.815510749816895,-5.195395469665527,15,1.0,5.960464477539063e-08,0.0012132636038586497,2.4519354015540538,0.008678330108523369,16,2.0794415416798357
am,45,1,32,16,256,0.5659212470054626,0.6181203722953796,-0.46898144483566284,0.4646478295326233,0.2236616313457489,0.4567347764968872,0.12518613040447235,0.1883191168308258,-2.841413974761963,1.4168586730957031,0,2.5728201866149902,0.5822040438652039,1.6785304546356201,1.4651998923434677,0.0001936440239660442,16,2.0794415416798357
am_over_m,45,1,32,16,256,0.4851070046424866,0.5392475724220276,-0.4360979199409485,0.43394267559051514,0.17546303570270538,0.437075674533844,0.413066029548645,0.1883191168308258,-2.841413974761963,1.4168586730957031,0,2.5728201866149902,0.5822040438652039,1.6785304546356201,1.4651998923434677,0.0001936440239660442,16,2.0794415416798357
am_logfit,45,1,32,16,256,0.5665200352668762,0.6100661158561707,-0.48757970333099365,0.47964560985565186,0.20304802060127258,0.44771522283554077,0.11329580843448639,0.36768293380737305,-0.6320120692253113,1.5226573944091797,0,2.5728201866149902,0.5822040438652039,1.6785304546356201,1.4651998923434677,3.942401960443931e-12,16,2.0794415416798357
am_scalar,45,1,32,16,256,0.48333635926246643,0.5390394330024719,-0.42621660232543945,0.42295756936073303,0.17528952658176422,0.39624884724617004,0.08587411791086197,0.5313842296600342,0.5313842296600342,0.5313842296600342,0,2.5728201866149902,0.5822040438652039,1.6785304546356201,1.4651998923434677,0.014610395766794682,16,2.0794415416798357
am_nobeta,45,1,32,16,256,0.48333507776260376,0.5390395522117615,-0.4262167811393738,0.4229576289653778,0.17528948187828064,0.44165951013565063,0.4229576885700226,0.0,0.0,0.0,0,2.5728201866149902,0.5822040438652039,1.6785304546356201,1.4651998923434677,0.0001936440239660442,16,2.0794415416798357
legacy,45,2,8,16,256,0.6288225650787354,0.6525812745094299,-0.739555299282074,0.7377120852470398,0.3344377875328064,0.7134894728660583,2.1188530921936035,1.9343793392181396,1.3620579242706299,2.8552727699279785,0,1.0,1.1309186476182731e-07,0.0031234591733664274,5.029694853609747,345713216.0,8,3.4657359027997265
legacy_fixed_solver,45,2,8,16,256,1.0435895919799805,1.1173861026763916,-0.7015804648399353,0.697039008140564,0.41069671511650085,1.3137555122375488,0.999250054359436,-7.912737846374512,-13.815510749816895,-4.475414276123047,2,1.0,1.1309186476182731e-07,0.0031234591733664274,5.029694853609747,2.4005322456359863,8,3.4657359027997265
shift,45,2,8,16,256,0.5541424751281738,0.5753372311592102,-0.6798017024993896,0.6755260229110718,0.3261481523513794,0.7979794144630432,0.7999439239501953,-7.912049770355225,-13.815510749816895,-4.47472620010376,2,1.0,1.1309186476182731e-07,0.0031234591733664274,5.029694853609747,2.400533676147461,8,3.4657359027997265
am,45,2,8,16,256,0.5351009964942932,0.5645816922187805,-0.669627845287323,0.6659587025642395,0.3771106004714966,0.4245266914367676,0.2482101172208786,-0.70119309425354,-13.815510749816895,2.4676151275634766,1,2.943558692932129,0.8418204188346863,3.435053586959839,3.379976064650495,7.450744152069092,8,3.4657359027997265
am_over_m,45,2,8,16,256,0.538929283618927,0.5714065432548523,-0.6771954894065857,0.6754953861236572,0.325516015291214,0.6290730834007263,0.6730172634124756,-0.70119309425354,-13.815510749816895,2.4676151275634766,1,2.943558692932129,0.8418204188346863,3.435053586959839,3.379976064650495,7.450744152069092,8,3.4657359027997265
am_logfit,45,2,8,16,256,0.5271817445755005,0.5594847202301025,-0.6626772880554199,0.6585339307785034,0.3728453814983368,0.4037206172943115,0.27966445684432983,-0.5076621174812317,-13.349361419677734,2.404758930206299,0,2.943558692932129,0.8418204188346863,3.435053586959839,3.379976064650495,0.0668727308511734,8,3.4657359027997265
am_scalar,45,2,8,16,256,0.5434300303459167,0.5743212103843689,-0.6634864211082458,0.6559171676635742,0.3225887417793274,0.42430052161216736,0.24820461869239807,1.2863258123397827,1.2863258123397827,1.2863258123397827,0,2.943558692932129,0.8418204188346863,3.435053586959839,3.379976064650495,0.15231269598007202,8,3.4657359027997265
am_nobeta,45,2,8,16,256,0.5434300303459167,0.5743213295936584,-0.6634864211082458,0.6559171676635742,0.3225887417793274,0.6438344120979309,0.6728931665420532,0.0,0.0,0.0,0,2.943558692932129,0.8418204188346863,3.435053586959839,3.379976064650495,7.450744152069092,8,3.4657359027997265
legacy,45,2,16,16,256,0.6932147741317749,0.7188692092895508,-0.7169612646102905,0.7151350975036621,0.28940147161483765,0.816069483757019,2.354113817214966,1.449966549873352,0.44302740693092346,2.8552727699279785,0,1.0,1.1309186476182731e-07,0.002416400471702218,3.6539249597633447,404147520.0,16,2.772588722239781
legacy_fixed_solver,45,2,16,16,256,1.6404434442520142,1.7628720998764038,-0.7159809470176697,0.7042643427848816,0.4450884759426117,1.3128652572631836,0.9992445707321167,-9.317792892456055,-13.815510749816895,-4.137852191925049,7,1.0,1.1309186476182731e-07,0.002416400471702218,3.6539249597633447,0.7531116604804993,16,2.772588722239781
shift,45,2,16,16,256,0.5496517419815063,0.6095653772354126,-0.5853615403175354,0.5796612501144409,0.2689187824726105,0.6989667415618896,0.7623907327651978,-9.317228317260742,-13.815510749816895,-4.137649059295654,7,1.0,1.1309186476182731e-07,0.002416400471702218,3.6539249597633447,0.7531130313873291,16,2.772588722239781
am,45,2,16,16,256,0.5456138849258423,0.611369252204895,-0.5916715860366821,0.5790560841560364,0.33027154207229614,0.4295156002044678,0.14732344448566437,-1.806267261505127,-13.815510749816895,2.6481335163116455,3,2.943558692932129,0.8418204188346863,2.2961649894714355,1.824246934891335,0.35637572407722473,16,2.772588722239781
am_over_m,45,2,16,16,256,0.5228421092033386,0.6159036159515381,-0.5939972996711731,0.5903555154800415,0.26946860551834106,0.542647123336792,0.5947340130805969,-1.806267261505127,-13.815510749816895,2.6481335163116455,3,2.943558692932129,0.8418204188346863,2.2961649894714355,1.824246934891335,0.35637572407722473,16,2.772588722239781
am_logfit,45,2,16,16,256,0.5527353882789612,0.5754244327545166,-0.6014490723609924,0.5923653244972229,0.3258424699306488,0.42895373702049255,0.15795141458511353,-1.5309507846832275,-13.815510749816895,2.6150498390197754,2,2.943558692932129,0.8418204188346863,2.2961649894714355,1.824246934891335,0.005716097541153431,16,2.772588722239781
am_scalar,45,2,16,16,256,0.5838190913200378,0.6256027221679688,-0.5728373527526855,0.5642482042312622,0.26406052708625793,0.4375365674495697,0.1450432687997818,0.9241256713867188,0.9241256713867188,0.9241256713867188,0,2.943558692932129,0.8418204188346863,2.2961649894714355,1.824246934891335,0.05175650864839554,16,2.772588722239781
am_nobeta,45,2,16,16,256,0.5838193893432617,0.6256021857261658,-0.5728373527526855,0.5642481446266174,0.26406052708625793,0.5385092496871948,0.5833756923675537,0.0,0.0,0.0,0,2.943558692932129,0.8418204188346863,2.2961649894714355,1.824246934891335,0.35637572407722473,16,2.772588722239781
legacy,45,2,32,16,256,1.146194577217102,1.2132943868637085,-0.6575411558151245,0.657130777835846,0.45716965198516846,1.2297451496124268,0.979739785194397,-9.085567474365234,-13.815510749816895,-0.9587936401367188,18,1.0,1.1309186476182731e-07,0.0016296833055093884,3.3225264386337297,10592.55859375,16,2.0794415416798357
legacy_fixed_solver,45,2,32,16,256,1.2489643096923828,1.209087610244751,-0.6108596920967102,0.5876896977424622,0.38677048683166504,1.3114075660705566,0.9991916418075562,-10.131335258483887,-13.815510749816895,-4.730045318603516,17,1.0,1.1309186476182731e-07,0.0016296833055093884,3.3225264386337297,0.4240182042121887,16,2.0794415416798357
shift,45,2,32,16,256,0.4274463951587677,0.47171345353126526,-0.4847387671470642,0.4791075885295868,0.17273369431495667,0.6219322085380554,0.6828547716140747,-10.129143714904785,-13.815510749816895,-4.729692459106445,17,1.0,1.1309186476182731e-07,0.0016296833055093884,3.3225264386337297,0.4240596890449524,16,2.0794415416798357
am,45,2,32,16,256,0.5199462175369263,0.5692513585090637,-0.5572858452796936,0.5475860834121704,0.2607848644256592,0.40047934651374817,0.13948163390159607,-1.7365981340408325,-13.815510749816895,1.6432520151138306,5,2.943558692932129,0.8418204188346863,1.7863129377365112,1.66814733339323,0.10213004052639008,16,2.0794415416798357
am_over_m,45,2,32,16,256,0.44141680002212524,0.4682713747024536,-0.4709436595439911,0.45639336109161377,0.17736762762069702,0.43666064739227295,0.4621187746524811,-1.7365981340408325,-13.815510749816895,1.6432520151138306,5,2.943558692932129,0.8418204188346863,1.7863129377365112,1.66814733339323,0.10213004052639008,16,2.0794415416798357
am_logfit,45,2,32,16,256,0.6549485921859741,0.6746731400489807,-0.6364201307296753,0.6352506279945374,0.4039992690086365,0.4966728389263153,0.19197878241539001,-6.826369762420654,-13.815510749816895,2.6645026206970215,13,2.943558692932129,0.8418204188346863,1.7863129377365112,1.66814733339323,0.0002728154940996319,16,2.0794415416798357
am_scalar,45,2,32,16,256,0.41226518154144287,0.4601084291934967,-0.4154975414276123,0.4099997878074646,0.16882142424583435,0.32877117395401,0.11825952678918839,0.6032145619392395,0.6032145619392395,0.6032145619392395,0,2.943558692932129,0.8418204188346863,1.7863129377365112,1.66814733339323,0.025261731818318367,16,2.0794415416798357
am_nobeta,45,2,32,16,256,0.4122650623321533,0.46010860800743103,-0.4154975414276123,0.4099997878074646,0.16882145404815674,0.4070708453655243,0.409999817609787,0.0,0.0,0.0,0,2.943558692932129,0.8418204188346863,1.7863129377365112,1.66814733339323,0.10213004052639008,16,2.0794415416798357
legacy,46,0,8,16,256,1.160116195678711,1.331525206565857,-0.7604132890701294,0.7507992386817932,0.33589786291122437,1.5564849376678467,14.247796058654785,2.664163589477539,2.2007763385772705,4.609165191650391,0,1.0,1.0662402871730592e-07,0.0013608289882540703,8.203154018280273,438872342528.0,8,3.4657359027997265
legacy_fixed_solver,46,0,8,16,256,1.4161080121994019,1.4762353897094727,-0.5789383053779602,0.5796865224838257,0.418853759765625,1.3860985040664673,0.9996146559715271,-7.444138050079346,-13.815510749816895,-5.361550331115723,1,1.0,1.0662402871730592e-07,0.0013608289882540703,8.203154018280273,2.2520976066589355,8,3.4657359027997265
shift,46,0,8,16,256,0.5426161885261536,0.6019309759140015,-0.5708021521568298,0.5500767827033997,0.284506618976593,0.7516613602638245,0.7864344120025635,-7.43765115737915,-13.815510749816895,-5.356725215911865,1,1.0,1.0662402871730592e-07,0.0013608289882540703,8.203154018280273,2.2524640560150146,8,3.4657359027997265
am,46,0,8,16,256,0.5300211310386658,0.5659974813461304,-0.5072087645530701,0.4909946620464325,0.31063106656074524,0.41594162583351135,0.2294531762599945,0.8967986106872559,0.06077181175351143,2.119194746017456,0,0.36507976055145264,0.2776987552642822,2.482081174850464,3.0790942031740722,0.07451724261045456,8,3.4657359027997265
am_over_m,46,0,8,16,256,0.5680139660835266,0.6274728178977966,-0.5998206734657288,0.5947762131690979,0.28117865324020386,0.6073341965675354,0.6005135774612427,0.8967986106872559,0.06077181175351143,2.119194746017456,0,0.36507976055145264,0.2776987552642822,2.482081174850464,3.0790942031740722,0.07451724261045456,8,3.4657359027997265
am_logfit,46,0,8,16,256,0.5187135934829712,0.5423550009727478,-0.44879692792892456,0.4364688992500305,0.3271061182022095,0.418531596660614,0.19012245535850525,-0.44935932755470276,-11.813678741455078,2.3055832386016846,0,0.36507976055145264,0.2776987552642822,2.482081174850464,3.0790942031740722,0.07119474560022354,8,3.4657359027997265
am_scalar,46,0,8,16,256,0.5793136358261108,0.6330739855766296,-0.6004313826560974,0.5988829135894775,0.28109604120254517,0.45978519320487976,0.27851417660713196,0.9943069815635681,0.9943069815635681,0.9943069815635681,0,0.36507976055145264,0.2776987552642822,2.482081174850464,3.0790942031740722,0.14882361888885498,8,3.4657359027997265
am_nobeta,46,0,8,16,256,0.5793138146400452,0.6330737471580505,-0.6004313826560974,0.5988828539848328,0.28109604120254517,0.6247962713241577,0.6106842756271362,0.0,0.0,0.0,0,0.36507976055145264,0.2776987552642822,2.482081174850464,3.0790942031740722,0.07451724261045456,8,3.4657359027997265
legacy,46,0,16,16,256,1.5339326858520508,1.6699475049972534,-0.7305855751037598,0.7304943799972534,0.2808046340942383,1.9878759384155273,14.965497016906738,2.1884679794311523,1.3926644325256348,4.609165191650391,0,1.0,1.0662402871730592e-07,0.0009296317584812641,5.384977506889491,444948185088.0,16,2.772588722239781
legacy_fixed_solver,46,0,16,16,256,1.2698620557785034,1.4726592302322388,-0.4314272105693817,0.5128425359725952,0.33557385206222534,1.3846303224563599,0.9995788335800171,-7.329162120819092,-13.815510749816895,-5.753417015075684,1,1.0,1.0662402871730592e-07,0.0009296317584812641,5.384977506889491,1.306546926498413,16,2.772588722239781
shift,46,0,16,16,256,0.5028868317604065,0.6167895197868347,-0.38289257884025574,0.37802770733833313,0.20159044861793518,0.64683598279953,0.6972108483314514,-7.3238115310668945,-13.815510749816895,-5.7380218505859375,1,1.0,1.0662402871730592e-07,0.0009296317584812641,5.384977506889491,1.3022665977478027,16,2.772588722239781
am,46,0,16,16,256,0.4866022765636444,0.603668749332428,-0.30400073528289795,0.28731822967529297,0.21645113825798035,0.4485865533351898,0.1317462921142578,0.7116291522979736,0.015891684219241142,1.1980631351470947,0,0.36507976055145264,0.2776987552642822,1.8755699396133423,1.9639990112346226,0.013774672523140907,16,2.772588722239781
am_over_m,46,0,16,16,256,0.5475185513496399,0.6432870626449585,-0.46169421076774597,0.4603482782840729,0.19759583473205566,0.495710551738739,0.45057302713394165,0.7116291522979736,0.015891684219241142,1.1980631351470947,0,0.36507976055145264,0.2776987552642822,1.8755699396133423,1.9639990112346226,0.013774672523140907,16,2.772588722239781
am_logfit,46,0,16,16,256,0.4859117567539215,0.4938361644744873,-0.36911654472351074,0.3593280613422394,0.2814624607563019,0.3848748207092285,0.162028968334198,-0.884638786315918,-9.810284614562988,1.9669405221939087,0,0.36507976055145264,0.2776987552642822,1.8755699396133423,1.9639990112346226,0.014726908877491951,16,2.772588722239781
am_scalar,46,0,16,16,256,0.5540536642074585,0.6416023969650269,-0.46614599227905273,0.4594824016094208,0.19753044843673706,0.4756757915019989,0.14886263012886047,0.6582209467887878,0.6582209467887878,0.6582209467887878,0,0.36507976055145264,0.2776987552642822,1.8755699396133423,1.9639990112346226,0.053250327706336975,16,2.772588722239781
am_nobeta,46,0,16,16,256,0.5540542006492615,0.6416009664535522,-0.4661460220813751,0.45948246121406555,0.19753049314022064,0.4966350197792053,0.4661460220813751,0.0,0.0,0.0,0,0.36507976055145264,0.2776987552642822,1.8755699396133423,1.9639990112346226,0.013774672523140907,16,2.772588722239781
legacy,46,0,32,16,256,1.1286985874176025,1.143997073173523,-0.44505441188812256,0.5411085486412048,0.4104955792427063,1.3506748676300049,0.9902787208557129,-8.4485502243042,-13.815510749816895,-1.7941166162490845,15,1.0,1.0662402871730592e-07,0.0007287596235983074,4.357052598119395,8580.171875,16,2.0794415416798357
legacy_fixed_solver,46,0,32,16,256,0.9727221727371216,0.9440670013427734,-0.2850934565067291,0.4901070296764374,0.2652527689933777,1.3851797580718994,0.9995194673538208,-7.656036853790283,-13.815510749816895,-5.930356025695801,2,1.0,1.0662402871730592e-07,0.0007287596235983074,4.357052598119395,0.8890891075134277,16,2.0794415416798357
shift,46,0,32,16,256,0.4000791907310486,0.396700382232666,-0.2258283942937851,0.19918061792850494,0.12653875350952148,0.5217411518096924,0.5987557172775269,-7.635854721069336,-13.815510749816895,-5.926216125488281,2,1.0,1.0662402871730592e-07,0.0007287596235983074,4.357052598119395,0.881930410861969,16,2.0794415416798357
am,46,0,32,16,256,0.3946053087711334,0.4116175174713135,-0.19132208824157715,0.15543296933174133,0.1347755789756775,0.32681384682655334,0.078363336622715,0.28884899616241455,-0.5414198040962219,0.9231897592544556,0,0.36507976055145264,0.2776987552642822,1.4581819772720337,1.5351354631818412,0.004101637750864029,16,2.0794415416798357
am_over_m,46,0,32,16,256,0.4063499867916107,0.4244168698787689,-0.30590447783470154,0.305616170167923,0.12353941798210144,0.37776249647140503,0.300393283367157,0.28884899616241455,-0.5414198040962219,0.9231897592544556,0,0.36507976055145264,0.2776987552642822,1.4581819772720337,1.5351354631818412,0.004101637750864029,16,2.0794415416798357
am_logfit,46,0,32,16,256,0.5303398966789246,0.6437936425209045,-0.46867311000823975,0.4894161522388458,0.3470872640609741,0.48735511302948,0.19774794578552246,-6.6012282371521,-13.815510749816895,2.7172281742095947,14,0.36507976055145264,0.2776987552642822,1.4581819772720337,1.5351354631818412,1.6072968719527125e-05,16,2.0794415416798357
am_scalar,46,0,32,16,256,0.4043648838996887,0.4274725914001465,-0.3139292895793915,0.31250110268592834,0.12349247187376022,0.3549934923648834,0.10644897818565369,0.4042210280895233,0.4042209982872009,0.4042209982872009,0,0.36507976055145264,0.2776987552642822,1.4581819772720337,1.5351354631818412,0.027673790231347084,16,2.0794415416798357
am_nobeta,46,0,32,16,256,0.40436506271362305,0.4274725615978241,-0.3139292895793915,0.31250110268592834,0.12349247932434082,0.3842133581638336,0.31392934918403625,0.0,0.0,0.0,0,0.36507976055145264,0.2776987552642822,1.4581819772720337,1.5351354631818412,0.004101637750864029,16,2.0794415416798357
legacy,46,1,8,16,256,0.5363584756851196,0.5475905537605286,-0.7630780339241028,0.759880542755127,0.3723868727684021,0.5427374839782715,1.3916051387786865,2.10479474067688,1.7311933040618896,2.74554705619812,0,1.0,1.0437906183824452e-07,0.0030064121820032597,5.619264593976976,440043520.0,8,3.4657359027997265
legacy_fixed_solver,46,1,8,16,256,0.6254355907440186,0.6292767524719238,-0.7690064907073975,0.7632267475128174,0.42392975091934204,1.3114333152770996,0.9994559288024902,-7.958362579345703,-13.815510749816895,-5.178280830383301,2,1.0,1.0437906183824452e-07,0.0030064121820032597,5.619264593976976,1.8854669332504272,8,3.4657359027997265
shift,46,1,8,16,256,0.49353671073913574,0.5168450474739075,-0.7176119685173035,0.715225100517273,0.37069886922836304,0.8728804588317871,0.8335042595863342,-7.95843505859375,-13.815510749816895,-5.177680492401123,2,1.0,1.0437906183824452e-07,0.0030064121820032597,5.619264593976976,1.885467529296875,8,3.4657359027997265
am,46,1,8,16,256,0.4951406717300415,0.5111839175224304,-0.7479872107505798,0.7393543124198914,0.3903060555458069,0.39750760793685913,0.19589243829250336,1.0973594188690186,-0.20034299790859222,2.127408981323242,0,3.286344528198242,1.277708888053894,3.931016206741333,2.5862591803609196,6.710521221160889,8,3.4657359027997265
am_over_m,46,1,8,16,256,0.49162596464157104,0.5205482244491577,-0.7141234278678894,0.7105185985565186,0.368366003036499,0.7053296566009521,0.715162456035614,1.0973594188690186,-0.20034299790859222,2.127408981323242,0,3.286344528198242,1.277708888053894,3.931016206741333,2.5862591803609196,6.710521221160889,8,3.4657359027997265
am_logfit,46,1,8,16,256,0.4863172471523285,0.5008578300476074,-0.7632814049720764,0.7592599391937256,0.40351855754852295,0.3893662989139557,0.25672808289527893,0.9749572277069092,-1.3832234144210815,2.068110227584839,0,3.286344528198242,1.277708888053894,3.931016206741333,2.5862591803609196,0.0680093765258789,8,3.4657359027997265
am_scalar,46,1,8,16,256,0.4932551980018616,0.5220212340354919,-0.7095051407814026,0.707481861114502,0.3683161735534668,0.39604902267456055,0.25529947876930237,1.4510937929153442,1.4510939121246338,1.4510939121246338,0,3.286344528198242,1.277708888053894,3.931016206741333,2.5862591803609196,0.10864219814538956,8,3.4657359027997265
am_nobeta,46,1,8,16,256,0.4932553470134735,0.5220211744308472,-0.7095051407814026,0.7074819207191467,0.3683161735534668,0.7342961430549622,0.734771728515625,0.0,0.0,0.0,0,3.286344528198242,1.277708888053894,3.931016206741333,2.5862591803609196,6.710521221160889,8,3.4657359027997265
legacy,46,1,16,16,256,0.5378975868225098,0.5851576924324036,-0.6898150444030762,0.6775463223457336,0.26577693223953247,0.6745468378067017,2.2427287101745605,1.9038000106811523,1.3726953268051147,2.74554705619812,0,1.0,1.0437906183824452e-07,0.0014769186964258552,3.9994277423358406,814014528.0,16,2.772588722239781
legacy_fixed_solver,46,1,16,16,256,0.8926693797111511,0.9967055320739746,-0.7288112044334412,0.7081065773963928,0.42158594727516174,1.3113772869110107,0.9994052648544312,-10.03735637664795,-13.815510749816895,-4.6515421867370605,8,1.0,1.0437906183824452e-07,0.0014769186964258552,3.9994277423358406,0.9198238253593445,16,2.772588722239781
shift,46,1,16,16,256,0.5173177123069763,0.5417898297309875,-0.6138959527015686,0.6043700575828552,0.2630458474159241,0.7437576055526733,0.7627687454223633,-10.037535667419434,-13.815510749816895,-4.650931358337402,8,1.0,1.0437906183824452e-07,0.0014769186964258552,3.9994277423358406,0.9198246002197266,16,2.772588722239781
am,46,1,16,16,256,0.5413889288902283,0.5528623461723328,-0.6625149250030518,0.6378998160362244,0.3561434745788574,0.45140427350997925,0.130827859044075,-2.7117409706115723,-13.815510749816895,2.169454574584961,4,3.286344528198242,1.277708888053894,2.411898136138916,1.8474790212367622,0.8848868012428284,16,2.772588722239781
am_over_m,46,1,16,16,256,0.5282335877418518,0.5370920300483704,-0.6002242565155029,0.5992302298545837,0.27275094389915466,0.5837640166282654,0.6266049146652222,-2.7117409706115723,-13.815510749816895,2.169454574584961,4,3.286344528198242,1.277708888053894,2.411898136138916,1.8474790212367622,0.8848868012428284,16,2.772588722239781
am_logfit,46,1,16,16,256,0.5592578053474426,0.5676290392875671,-0.6397972106933594,0.6339868307113647,0.3650694787502289,0.4342579245567322,0.1431291103363037,-2.5929763317108154,-13.815510749816895,2.2462234497070312,2,3.286344528198242,1.277708888053894,2.411898136138916,1.8474790212367622,0.008064991794526577,16,2.772588722239781
am_scalar,46,1,16,16,256,0.525083065032959,0.5720149874687195,-0.5725845098495483,0.5645516514778137,0.2589671313762665,0.3908136188983917,0.1485760658979416,0.9201887845993042,0.9201887249946594,0.9201887249946594,0,3.286344528198242,1.277708888053894,2.411898136138916,1.8474790212367622,0.04151558876037598,16,2.772588722239781
am_nobeta,46,1,16,16,256,0.5250827670097351,0.5720148682594299,-0.5725844502449036,0.564551591873169,0.2589671313762665,0.5447458028793335,0.5750039219856262,0.0,0.0,0.0,0,3.286344528198242,1.277708888053894,2.411898136138916,1.8474790212367622,0.8848868012428284,16,2.772588722239781
legacy,46,1,32,16,256,0.8092002868652344,0.8425765037536621,-0.6177443265914917,0.6129957437515259,0.36949607729911804,1.2890708446502686,0.9945216178894043,-8.117742538452148,-13.815510749816895,-2.4333033561706543,13,1.0,1.0437906183824452e-07,0.0010335595579817891,3.6463931085573833,1941.0794677734375,16,2.0794415416798357
legacy_fixed_solver,46,1,32,16,256,0.9072623252868652,0.9429268836975098,-0.7078931927680969,0.6994403004646301,0.4124332070350647,1.3108407258987427,0.9993360638618469,-10.452927589416504,-13.815510749816895,-4.432356357574463,17,1.0,1.0437906183824452e-07,0.0010335595579817891,3.6463931085573833,0.49759697914123535,16,2.0794415416798357
shift,46,1,32,16,256,0.4148249924182892,0.43530431389808655,-0.477824866771698,0.467571884393692,0.17822323739528656,0.6375690698623657,0.6914948225021362,-10.454483985900879,-13.815510749816895,-4.430522441864014,17,1.0,1.0437906183824452e-07,0.0010335595579817891,3.6463931085573833,0.4974382221698761,16,2.0794415416798357
am,46,1,32,16,256,0.5818086862564087,0.6541425585746765,-0.5601096153259277,0.558097243309021,0.28650373220443726,0.47423219680786133,0.08578498661518097,-4.194772720336914,-13.815510749816895,1.7651492357254028,11,3.286344528198242,1.277708888053894,1.6878658533096313,1.5257375029510305,0.03783458471298218,16,2.0794415416798357
am_over_m,46,1,32,16,256,0.44214892387390137,0.46475282311439514,-0.49777328968048096,0.49167653918266296,0.18377888202667236,0.4761931896209717,0.4971502423286438,-4.194772720336914,-13.815510749816895,1.7651492357254028,11,3.286344528198242,1.277708888053894,1.6878658533096313,1.5257375029510305,0.03783458471298218,16,2.0794415416798357
am_logfit,46,1,32,16,256,0.5624899864196777,0.5919365286827087,-0.6368445158004761,0.6354424953460693,0.287065714597702,0.42257970571517944,0.1519041806459427,-0.3193516731262207,-3.4209604263305664,2.3207764625549316,0,3.286344528198242,1.277708888053894,1.6878658533096313,1.5257375029510305,1.2538015070617803e-10,16,2.0794415416798357
am_scalar,46,1,32,16,256,0.3994596004486084,0.42897018790245056,-0.4333295524120331,0.4178219139575958,0.17271502315998077,0.3051490783691406,0.09896553307771683,0.5525365471839905,0.5525366067886353,0.5525366067886353,0,3.286344528198242,1.277708888053894,1.6878658533096313,1.5257375029510305,0.01912529394030571,16,2.0794415416798357
