preset,seed,dest,budget,M,L_s,rel_out_err_median,rel_out_err_mean,signed_mass_median,abs_signed_mass_median,js_median,mixture_rel_err_median,abs_mass_common_median,beta_mean,beta_min,beta_max,clamp_hits,mass_target_mean,mass_target_std,needed_compensation_median,needed_compensation_spread,solver_residual,rank_upper_bound,beta_ideal_mass_preserving
am,45,1,16,16,256,0.7392944097518921,0.8061257004737854,-0.659960150718689,0.6529809236526489,0.29753661155700684,0.615839958190918,0.13364630937576294,0.718119204044342,0.11345066130161285,1.5050798654556274,0,2.7103726863861084,0.7618009448051453,2.250908374786377,1.8288452717999695,1.5106223821640015,16,2.772588722239781
am_over_m,45,1,16,16,256,0.7017764449119568,0.7743966579437256,-0.621756374835968,0.621252179145813,0.28851407766342163,0.6051868796348572,0.6031539440155029,0.718119204044342,0.11345066130161285,1.5050798654556274,0,2.7103726863861084,0.7618009448051453,2.250908374786377,1.8288452717999695,1.5106223821640015,16,2.772588722239781
am_logfit,45,1,16,16,256,0.7663038969039917,0.8158314228057861,-0.6433957815170288,0.6417635679244995,0.29684892296791077,0.6173025369644165,0.16801051795482635,0.7887781858444214,-0.1757064312696457,1.4964091777801514,0,2.7103726863861084,0.7618009448051453,2.250908374786377,1.8288452717999695,0.023183906450867653,16,2.772588722239781
am_scalar,45,1,16,16,256,0.6965811252593994,0.7732560038566589,-0.6219847798347473,0.6176742911338806,0.28848206996917725,0.5620908737182617,0.1380922496318817,0.8824111223220825,0.8824112415313721,0.8824112415313721,0,2.7103726863861084,0.7618009448051453,2.250908374786377,1.8288452717999695,0.045482125133275986,16,2.772588722239781
am_nobeta,45,1,16,16,256,0.6965806484222412,0.7732572555541992,-0.6219847798347473,0.6176742315292358,0.28848201036453247,0.6115398406982422,0.6221978664398193,0.0,0.0,0.0,0,2.7103726863861084,0.7618009448051453,2.250908374786377,1.8288452717999695,1.5106223821640015,16,2.772588722239781
legacy,45,1,32,16,256,1.0418957471847534,1.118018627166748,-0.6713899970054626,0.67055743932724,0.3762584924697876,1.2985804080963135,0.9986469745635986,-9.271133422851562,-13.815510749816895,-4.232144355773926,14,1.0,7.380714350802009e-08,0.0009451686637476087,3.5106918304714236,40.00685119628906,16,2.0794415416798357
legacy_fixed_solver,45,1,32,16,256,1.2819280624389648,1.3700217008590698,-0.761414110660553,0.7523356676101685,0.443655788898468,1.3002755641937256,0.9994717836380005,-10.810110092163086,-13.815510749816895,-4.622072696685791,19,1.0,7.380714350802009e-08,0.0009451686637476087,3.5106918304714236,0.6671411395072937,16,2.0794415416798357
shift,45,1,32,16,256,0.566871702671051,0.5642914175987244,-0.3996829092502594,0.3992041349411011,0.18306973576545715,0.6596888303756714,0.7409393191337585,-11.452526092529297,-13.815510749816895,-1.7282568216323853,25,1.0,7.380714350802009e-08,0.0009451686637476087,3.5106918304714236,651.7128295898438,16,2.0794415416798357
am,45,1,32,16,256,0.6218680143356323,0.6463242173194885,-0.5225487351417542,0.4920971989631653,0.23408396542072296,0.4961053133010864,0.1416226625442505,-0.10831049829721451,-13.815510749816895,1.703366994857788,1,2.7103726863861084,0.7618009448051453,1.6491321325302124,1.5545741152135424,0.1229919046163559,16,2.0794415416798357
am_over_m,45,1,32,16,256,0.5423303842544556,0.563345730304718,-0.43117111921310425,0.4310380220413208,0.1811721920967102,0.4496048390865326,0.4332869052886963,-0.10831049829721451,-13.815510749816895,1.703366994857788,1,2.7103726863861084,0.7618009448051453,1.6491321325302124,1.5545741152135424,0.1229919046163559,16,2.0794415416798357
am_logfit,45,1,32,16,256,0.611091136932373,0.6394650936126709,-0.47150442004203796,0.4691707193851471,0.2295239120721817,0.49075478315353394,0.11843700706958771,0.28027814626693726,-3.169468402862549,1.719040870666504,0,2.7103726863861084,0.7618009448051453,1.6491321325302124,1.5545741152135424,0.002628417918458581,16,2.0794415416798357
am_scalar,45,1,32,16,256,0.5413936376571655,0.565216600894928,-0.4446428120136261,0.43064430356025696,0.1808900088071823,0.4354025721549988,0.10303428769111633,0.5282493233680725,0.5282493233680725,0.5282493233680725,0,2.7103726863861084,0.7618009448051453,1.6491321325302124,1.5545741152135424,0.020126182585954666,16,2.0794415416798357
am_nobeta,45,1,32,16,256,0.5413920879364014,0.5652164220809937,-0.4446428120136261,0.43064430356025696,0.1808900237083435,0.45221614837646484,0.43403077125549316,0.0,0.0,0.0,0,2.7103726863861084,0.7618009448051453,1.6491321325302124,1.5545741152135424,0.1229919046163559,16,2.0794415416798357
legacy,45,2,8,16,256,0.5838279128074646,0.628903865814209,-0.7576640844345093,0.7517520785331726,0.34954094886779785,0.6746973395347595,2.3234848976135254,1.9906798601150513,1.0300925970077515,2.874755859375,0,1.0,1.1720563009021134e-07,0.002514136489480734,5.057629951025299,411170944.0,8,3.4657359027997265
legacy_fixed_solver,45,2,8,16,256,0.7567653059959412,0.7429523468017578,-0.7199380993843079,0.7151578068733215,0.38280054926872253,1.3138185739517212,0.9993811249732971,-7.383312225341797,-13.815510749816895,-5.291416168212891,1,1.0,1.1720563009021134e-07,0.002514136489480734,5.057629951025299,2.884303331375122,8,3.4657359027997265
shift,45,2,8,16,256,0.5367006659507751,0.5839990377426147,-0.6554631590843201,0.6541414260864258,0.34545496106147766,0.7902429103851318,0.8250752687454224,-6.5266571044921875,-13.815510749816895,-2.1997110843658447,2,1.0,1.1720563009021134e-07,0.002514136489480734,5.057629951025299,752.6469116210938,8,3.4657359027997265
am,45,2,8,16,256,0.5064288973808289,0.5447304248809814,-0.680874764919281,0.6750626564025879,0.3454669415950775,0.39564311504364014,0.29386621713638306,-0.78565514087677,-13.815510749816895,1.6390364170074463,1,2.9856467247009277,0.8059818148612976,2.82918643951416,3.1822001205157733,10.982462882995605,8,3.4657359027997265
am_over_m,45,2,8,16,256,0.49457406997680664,0.5659082531929016,-0.6872471570968628,0.6864185929298401,0.3407993018627167,0.6196739673614502,0.6811926364898682,-0.78565514087677,-13.815510749816895,1.6390364170074463,1,2.9856467247009277,0.8059818148612976,2.82918643951416,3.1822001205157733,10.982462882995605,8,3.4657359027997265
am_logfit,45,2,8,16,256,0.4910203218460083,0.5401551723480225,-0.6540592908859253,0.6522397994995117,0.35539811849594116,0.40009453892707825,0.23054975271224976,-0.35348427295684814,-11.821287155151367,1.948042631149292,0,2.9856467247009277,0.8059818148612976,2.82918643951416,3.1822001205157733,0.1185576468706131,8,3.4657359027997265
am_scalar,45,2,8,16,256,0.5000028610229492,0.5738300681114197,-0.685994565486908,0.6768320798873901,0.3407362103462219,0.38390952348709106,0.2496042251586914,1.2587376832962036,1.2587376832962036,1.2587376832962036,0,2.9856467247009277,0.8059818148612976,2.82918643951416,3.1822001205157733,0.17839616537094116,8,3.4657359027997265
am_nobeta,45,2,8,16,256,0.500002920627594,0.5738300681114197,-0.685994565486908,0.6768320798873901,0.3407362103462219,0.6388380527496338,0.6982622742652893,0.0,0.0,0.0,0,2.9856467247009277,0.8059818148612976,2.82918643951416,3.1822001205157733,10.982462882995605,8,3.4657359027997265
legacy,45,2,16,16,256,0.7017776370048523,0.6943526268005371,-0.7182885408401489,0.7087476253509521,0.27604347467422485,0.825609564781189,2.648054838180542,1.5226421356201172,0.3347235918045044,2.874755620956421,0,1.0,1.1720563009021134e-07,0.0020192174706608057,3.687820187105174,490285184.0,16,2.772588722239781
legacy_fixed_solver,45,2,16,16,256,1.6804956197738647,1.946974277496338,-0.7306376099586487,0.7157305479049683,0.4197150468826294,1.310877799987793,0.9990973472595215,-9.780998229980469,-13.815510749816895,-3.9103662967681885,7,1.0,1.1720563009021134e-07,0.0020192174706608057,3.687820187105174,0.5608633756637573,16,2.772588722239781
shift,45,2,16,16,256,0.5675657987594604,0.6281933188438416,-0.5143697261810303,0.5042701363563538,0.2502124011516571,0.7544973492622375,0.7738052606582642,-8.966941833496094,-13.815510749816895,-1.979331612586975,9,1.0,1.1720563009021134e-07,0.0020192174706608057,3.687820187105174,1039.040771484375,16,2.772588722239781
am,45,2,16,16,256,0.4674762189388275,0.5642213225364685,-0.593619704246521,0.5806145668029785,0.2754897475242615,0.4066605567932129,0.24354839324951172,0.623039186000824,-1.6952040195465088,1.9866118431091309,0,2.9856467247009277,0.8059818148612976,2.2785098552703857,1.9016665147549492,1.3869564533233643,16,2.772588722239781
am_over_m,45,2,16,16,256,0.5045086741447449,0.5892136693000793,-0.5591300129890442,0.5542873740196228,0.24538718163967133,0.5510291457176208,0.5374497771263123,0.623039186000824,-1.6952040195465088,1.9866118431091309,0,2.9856467247009277,0.8059818148612976,2.2785098552703857,1.9016665147549492,1.3869564533233643,16,2.772588722239781
am_logfit,45,2,16,16,256,0.4683777391910553,0.5573024153709412,-0.5828734040260315,0.581156849861145,0.26850610971450806,0.40732818841934204,0.26055437326431274,0.5973577499389648,-2.218766450881958,2.0945661067962646,0,2.9856467247009277,0.8059818148612976,2.2785098552703857,1.9016665147549492,0.013720257207751274,16,2.772588722239781
am_scalar,45,2,16,16,256,0.5206350088119507,0.5943117737770081,-0.5519052147865295,0.5500582456588745,0.2452094852924347,0.40321117639541626,0.19275826215744019,0.8844037055969238,0.8844037055969238,0.8844037055969238,0,2.9856467247009277,0.8059818148612976,2.2785098552703857,1.9016665147549492,0.06223120540380478,16,2.772588722239781
am_nobeta,45,2,16,16,256,0.5206352472305298,0.5943121314048767,-0.5519052147865295,0.5500582456588745,0.2452094554901123,0.5582945942878723,0.5519051551818848,0.0,0.0,0.0,0,2.9856467247009277,0.8059818148612976,2.2785098552703857,1.9016665147549492,1.3869564533233643,16,2.772588722239781
legacy,45,2,32,16,256,1.085659384727478,1.1691838502883911,-0.5855749249458313,0.5766431093215942,0.3635735511779785,1.306461215019226,0.9982587695121765,-9.375211715698242,-13.815510749816895,-3.9755454063415527,15,1.0,1.1720563009021134e-07,0.0015178137691691518,3.4056596713639284,21.082317352294922,16,2.0794415416798357
legacy_fixed_solver,45,2,32,16,256,1.089376449584961,1.1971203088760376,-0.6090580821037292,0.60421222448349,0.3449806272983551,1.3082637786865234,0.9990756511688232,-10.420928955078125,-13.815510749816895,-4.415653705596924,18,1.0,1.1720563009021134e-07,0.0015178137691691518,3.4056596713639284,0.3589240312576294,16,2.0794415416798357
shift,45,2,32,16,256,0.396455317735672,0.44249868392944336,-0.3588225543498993,0.35554879903793335,0.17724093794822693,0.6763592958450317,0.7268008589744568,-10.348143577575684,-13.815510749816895,-1.6626321077346802,22,1.0,1.1720563009021134e-07,0.0015178137691691518,3.4056596713639284,920.8971557617188,16,2.0794415416798357
am,45,2,32,16,256,0.45977863669395447,0.5259115099906921,-0.5085509419441223,0.5057234168052673,0.1956198364496231,0.3606891632080078,0.08572528511285782,0.4260348677635193,-1.2512906789779663,1.3852622509002686,0,2.9856467247009277,0.8059818148612976,1.7128355503082275,1.5962268037196603,0.2154259979724884,16,2.0794415416798357
am_over_m,45,2,32,16,256,0.3853906989097595,0.44502243399620056,-0.4254688322544098,0.4245876669883728,0.16975539922714233,0.41656121611595154,0.3939450979232788,0.4260348677635193,-1.2512906789779663,1.3852622509002686,0,2.9856467247009277,0.8059818148612976,1.7128355503082275,1.5962268037196603,0.2154259979724884,16,2.0794415416798357
am_logfit,45,2,32,16,256,0.5061917304992676,0.5609654188156128,-0.5253224968910217,0.5153195261955261,0.20907491445541382,0.37935468554496765,0.09199269115924835,0.15679757297039032,-7.692761421203613,1.626491904258728,0,2.9856467247009277,0.8059818148612976,1.7128355503082275,1.5962268037196603,0.0025065396912395954,16,2.0794415416798357
am_scalar,45,2,32,16,256,0.385360985994339,0.44471439719200134,-0.41542989015579224,0.41151192784309387,0.16957153379917145,0.30211979150772095,0.11023856699466705,0.5704144835472107,0.5704144239425659,0.5704144239425659,0,2.9856467247009277,0.8059818148612976,1.7128355503082275,1.5962268037196603,0.025529969483613968,16,2.0794415416798357
am_nobeta,45,2,32,16,256,0.3853604197502136,0.444714218378067,-0.41542983055114746,0.4115118086338043,0.16957145929336548,0.4226363003253937,0.4115118682384491,0.0,0.0,0.0,0,2.9856467247009277,0.8059818148612976,1.7128355503082275,1.5962268037196603,0.2154259979724884,16,2.0794415416798357
legacy,46,0,8,16,256,0.5219280123710632,0.6097260117530823,-0.6768291592597961,0.6764112114906311,0.29546844959259033,0.6618253588676453,8.175454139709473,2.717660903930664,2.124563694000244,3.7252883911132812,0,1.0,1.0437906183824452e-07,0.001358433859422803,8.494557096827204,8501385728.0,8,3.4657359027997265
legacy_fixed_solver,46,0,8,16,256,0.7970597147941589,0.9931411147117615,-0.7288631200790405,0.7198114395141602,0.4031986892223358,1.3844397068023682,0.9995012879371643,-10.182778358459473,-13.815510749816895,-5.576125144958496,4,1.0,1.0437906183824452e-07,0.001358433859422803,8.494557096827204,2.647980213165283,8,3.4657359027997265
shift,46,0,8,16,256,0.5134290456771851,0.6075504422187805,-0.549088716506958,0.5412971377372742,0.28416678309440613,0.794306218624115,0.7988364696502686,-8.438261985778809,-13.815510749816895,-2.421231985092163,4,1.0,1.0437906183824452e-07,0.001358433859422803,8.494557096827204,3481.860107421875,8,3.4657359027997265
am,46,0,8,16,256,0.4962655305862427,0.5712698698043823,-0.6795904636383057,0.6751920580863953,0.31199559569358826,0.4609696567058563,0.31864210963249207,0.15918129682540894,-1.7518831491470337,1.6592639684677124,0,1.9929211139678955,0.6695219874382019,2.562880754470825,2.9885761464878873,2.3202688694000244,8,3.4657359027997265
am_over_m,46,0,8,16,256,0.51972496509552,0.6180108785629272,-0.5791890025138855,0.5620081424713135,0.27877354621887207,0.6037580370903015,0.5840756297111511,0.15918129682540894,-1.7518831491470337,1.6592639684677124,0,1.9929211139678955,0.6695219874382019,2.562880754470825,2.9885761464878873,2.3202688694000244,8,3.4657359027997265
am_logfit,46,0,8,16,256,0.5144426822662354,0.6039589047431946,-0.6475909352302551,0.6460883617401123,0.28788071870803833,0.45686477422714233,0.3480839729309082,0.8085971474647522,0.3324977457523346,1.4063634872436523,0,1.9929211139678955,0.6695219874382019,2.562880754470825,2.9885761464878873,0.14049795269966125,8,3.4657359027997265
am_scalar,46,0,8,16,256,0.5173386931419373,0.619766116142273,-0.5702880024909973,0.5692881941795349,0.2786282002925873,0.4840690791606903,0.32743531465530396,1.0415735244750977,1.0415735244750977,1.0415735244750977,0,1.9929211139678955,0.6695219874382019,2.562880754470825,2.9885761464878873,0.15725663304328918,8,3.4657359027997265
am_nobeta,46,0,8,16,256,0.5173385739326477,0.619766116142273,-0.5702880024909973,0.5692881941795349,0.2786282002925873,0.6029766201972961,0.6067929863929749,0.0,0.0,0.0,0,1.9929211139678955,0.6695219874382019,2.562880754470825,2.9885761464878873,2.3202688694000244,8,3.4657359027997265
legacy,46,0,16,16,256,0.7342007756233215,0.8423292636871338,-0.6555456519126892,0.6313600540161133,0.2280241698026657,1.0616768598556519,9.222926139831543,2.2324886322021484,1.5159410238265991,3.7252883911132812,0,1.0,1.0437906183824452e-07,0.0009554825373925269,5.36347943563155,9855912960.0,16,2.772588722239781
legacy_fixed_solver,46,0,16,16,256,1.9257451295852661,2.1114351749420166,-0.5941388010978699,0.5855056047439575,0.4462662935256958,1.3862625360488892,0.999555766582489,-8.980499267578125,-13.815510749816895,-4.600382328033447,5,1.0,1.0437906183824452e-07,0.0009554825373925269,5.36347943563155,0.8487777709960938,16,2.772588722239781
shift,46,0,16,16,256,0.450899213552475,0.5491980910301208,-0.37236207723617554,0.36877185106277466,0.20151624083518982,0.6941390037536621,0.7283011674880981,-9.748963356018066,-13.815510749816895,-1.54133939743042,10,1.0,1.0437906183824452e-07,0.0009554825373925269,5.36347943563155,4321.1044921875,16,2.772588722239781
am,46,0,16,16,256,0.4339613914489746,0.5317698121070862,-0.4359912872314453,0.43096092343330383,0.2230331003665924,0.39571765065193176,0.1535624861717224,0.49519410729408264,-1.9029451608657837,1.4671844244003296,0,1.9929211139678955,0.6695219874382019,1.8250852823257446,1.8717860695245696,0.30765849351882935,16,2.772588722239781
am_over_m,46,0,16,16,256,0.4586436152458191,0.5302578806877136,-0.46656301617622375,0.4589315354824066,0.19530166685581207,0.4827454388141632,0.44936367869377136,0.49519410729408264,-1.9029451608657837,1.4671844244003296,0,1.9929211139678955,0.6695219874382019,1.8250852823257446,1.8717860695245696,0.30765849351882935,16,2.772588722239781
am_logfit,46,0,16,16,256,0.4403098523616791,0.5491030812263489,-0.40726184844970703,0.39443880319595337,0.22109004855155945,0.4215005338191986,0.1454433649778366,0.6177114844322205,-0.5428157448768616,1.572473406791687,0,1.9929211139678955,0.6695219874382019,1.8250852823257446,1.8717860695245696,0.01737961173057556,16,2.772588722239781
am_scalar,46,0,16,16,256,0.4578702747821808,0.5290313363075256,-0.46043452620506287,0.4595321714878082,0.1951141655445099,0.4117387533187866,0.17110037803649902,0.6789387464523315,0.6789386868476868,0.6789386868476868,0,1.9929211139678955,0.6695219874382019,1.8250852823257446,1.8717860695245696,0.054072264581918716,16,2.772588722239781
am_nobeta,46,0,16,16,256,0.45786941051483154,0.529030978679657,-0.46043452620506287,0.45953211188316345,0.19511419534683228,0.48798590898513794,0.46155497431755066,0.0,0.0,0.0,0,1.9929211139678955,0.6695219874382019,1.8250852823257446,1.8717860695245696,0.30765849351882935,16,2.772588722239781
legacy,46,0,32,16,256,0.8468071818351746,0.8875906467437744,-0.4598359167575836,0.443770170211792,0.2953762412071228,1.3742265701293945,0.9976866245269775,-9.092794418334961,-13.815510749816895,-4.074808597564697,14,1.0,1.0437906183824452e-07,0.0007296354742720723,4.629215887339155,211.69784545898438,16,2.0794415416798357
legacy_fixed_solver,46,0,32,16,256,1.409274935722351,1.3652914762496948,-0.40671074390411377,0.5027188658714294,0.39828574657440186,1.3862862586975098,0.9995028972625732,-8.967605590820312,-13.815510749816895,-5.3150153160095215,10,1.0,1.0437906183824452e-07,0.0007296354742720723,4.629215887339155,0.536742091178894,16,2.0794415416798357
shift,46,0,32,16,256,0.3441884219646454,0.391526460647583,-0.24331572651863098,0.23777556419372559,0.13584892451763153,0.6030703783035278,0.6732947826385498,-9.813544273376465,-13.815510749816895,-1.264522910118103,21,1.0,1.0437906183824452e-07,0.0007296354742720723,4.629215887339155,5970.53515625,16,2.0794415416798357
am,46,0,32,16,256,0.3668850362300873,0.4285464286804199,-0.3073381185531616,0.30539125204086304,0.13999749720096588,0.322354793548584,0.11009635776281357,0.31461283564567566,-2.0785980224609375,0.9847763776779175,0,1.9929211139678955,0.6695219874382019,1.4580020904541016,1.5187038739997414,0.08938140422105789,16,2.0794415416798357
am_over_m,46,0,32,16,256,0.34334102272987366,0.39137014746665955,-0.32869231700897217,0.32162851095199585,0.13023410737514496,0.35305479168891907,0.31102609634399414,0.31461283564567566,-2.0785980224609375,0.9847763776779175,0,1.9929211139678955,0.6695219874382019,1.4580020904541016,1.5187038739997414,0.08938140422105789,16,2.0794415416798357
am_logfit,46,0,32,16,256,0.40687331557273865,0.47020530700683594,-0.2379278540611267,0.2379278540611267,0.1512976735830307,0.34960877895355225,0.09567400813102722,0.023992696776986122,-12.16860294342041,1.4056035280227661,0,1.9929211139678955,0.6695219874382019,1.4580020904541016,1.5187038739997414,0.005833324044942856,16,2.0794415416798357
am_scalar,46,0,32,16,256,0.3412116467952728,0.3913102149963379,-0.3296111524105072,0.32872840762138367,0.13019372522830963,0.3101591467857361,0.11688323318958282,0.43683668971061707,0.43683668971061707,0.43683668971061707,0,1.9929211139678955,0.6695219874382019,1.4580020904541016,1.5187038739997414,0.029018450528383255,16,2.0794415416798357
am_nobeta,46,0,32,16,256,0.3412119746208191,0.3913102447986603,-0.3296111524105072,0.32872840762138367,0.13019372522830963,0.35570430755615234,0.3287285268306732,0.0,0.0,0.0,0,1.9929211139678955,0.6695219874382019,1.4580020904541016,1.5187038739997414,0.08938140422105789,16,2.0794415416798357
legacy,46,1,8,16,256,0.546556293964386,0.5773823261260986,-0.7471451759338379,0.74540114402771,0.40197640657424927,0.5852136611938477,1.309178113937378,2.206930637359619,1.7757022380828857,2.714287281036377,0,1.0,9.973764747428504e-08,0.0026037502102553844,7.942321431754001,613744576.0,8,3.4657359027997265
legacy_fixed_solver,46,1,8,16,256,0.7149127125740051,0.7176663875579834,-0.7842156291007996,0.7834835648536682,0.48185020685195923,1.3115018606185913,0.9994697570800781,-9.689064979553223,-13.815510749816895,-4.971362113952637,4,1.0,9.973764747428504e-08,0.0026037502102553844,7.942321431754001,2.2454912662506104,8,3.4657359027997265
shift,46,1,8,16,256,0.5382176041603088,0.5535779595375061,-0.7083702087402344,0.7081599235534668,0.4022257328033447,0.9109063744544983,0.8480909466743469,-7.733034610748291,-13.815510749816895,-2.623074531555176,3,1.0,9.973764747428504e-08,0.0026037502102553844,7.942321431754001,490.0964660644531,8,3.4657359027997265
am,46,1,8,16,256,0.5542798042297363,0.549734890460968,-0.7661287784576416,0.7573677897453308,0.42368778586387634,0.4106961786746979,0.1736753284931183,0.9151611924171448,-0.1534769982099533,2.066528081893921,0,3.418144702911377,1.2724480628967285,4.593413352966309,3.1824556987389734,5.6584014892578125,8,3.4657359027997265
am_over_m,46,1,8,16,256,0.5376157164573669,0.5560277104377747,-0.6863738894462585,0.6768820881843567,0.3988473117351532,0.7550612092018127,0.7550205588340759,0.9151611924171448,-0.1534769982099533,2.066528081893921,0,3.418144702911377,1.2724480628967285,4.593413352966309,3.1824556987389734,5.6584014892578125,8,3.4657359027997265
am_logfit,46,1,8,16,256,0.5423402786254883,0.5522140264511108,-0.7289831638336182,0.7053692936897278,0.40861591696739197,0.4145504832267761,0.21943558752536774,1.1296288967132568,-0.4235841929912567,1.9111284017562866,0,3.418144702911377,1.2724480628967285,4.593413352966309,3.1824556987389734,0.10641653090715408,8,3.4657359027997265
am_scalar,46,1,8,16,256,0.5392707586288452,0.557048499584198,-0.6780691146850586,0.6766695976257324,0.3987087607383728,0.4205111861228943,0.26025378704071045,1.4937262535095215,1.4937262535095215,1.4937262535095215,0,3.418144702911377,1.2724480628967285,4.593413352966309,3.1824556987389734,0.1695423722267151,8,3.4657359027997265
am_nobeta,46,1,8,16,256,0.5392708778381348,0.557048499584198,-0.6780691146850586,0.6766695976257324,0.3987088203430176,0.7673723101615906,0.7722538113594055,0.0,0.0,0.0,0,3.418144702911377,1.2724480628967285,4.593413352966309,3.1824556987389734,5.6584014892578125,8,3.4657359027997265
legacy,46,1,16,16,256,0.6201435923576355,0.6537812352180481,-0.6699880361557007,0.6688903570175171,0.265717089176178,0.7093424201011658,2.295305013656616,1.962554931640625,1.4463750123977661,2.714287281036377,0,1.0,9.973764747428504e-08,0.0014091782504692674,4.856847584583075,951900800.0,16,2.772588722239781
legacy_fixed_solver,46,1,16,16,256,1.1789461374282837,1.2259865999221802,-0.747529923915863,0.7471796870231628,0.44018930196762085,1.310970664024353,0.9994428157806396,-9.876282691955566,-13.815510749816895,-5.188916206359863,8,1.0,9.973764747428504e-08,0.0014091782504692674,4.856847584583075,1.454975962638855,16,2.772588722239781
shift,46,1,16,16,256,0.5990750789642334,0.6468799710273743,-0.5597187876701355,0.5565804839134216,0.2662528157234192,0.7734358906745911,0.7831774950027466,-9.509408950805664,-13.815510749816895,-2.8504865169525146,9,1.0,9.973764747428504e-08,0.0014091782504692674,4.856847584583075,487.23968505859375,16,2.772588722239781
am,46,1,16,16,256,0.5239025354385376,0.5310240387916565,-0.6473091244697571,0.6418743133544922,0.3038802444934845,0.3968280255794525,0.13643696904182434,-0.1892722100019455,-13.815510749816895,1.6555845737457275,1,3.418144702911377,1.2724480628967285,2.3796324729919434,2.1633906233820337,2.183913469314575,16,2.772588722239781
am_over_m,46,1,16,16,256,0.5467467308044434,0.5895008444786072,-0.5997644662857056,0.5979177951812744,0.2658942937850952,0.5482556223869324,0.5892473459243774,-0.1892722100019455,-13.815510749816895,1.6555845737457275,1,3.418144702911377,1.2724480628967285,2.3796324729919434,2.1633906233820337,2.183913469314575,16,2.772588722239781
am_logfit,46,1,16,16,256,0.535753071308136,0.5443227291107178,-0.6414543986320496,0.6253021955490112,0.29357680678367615,0.4073304235935211,0.17715339362621307,0.6067906618118286,-2.5169990062713623,1.7227771282196045,0,3.418144702911377,1.2724480628967285,2.3796324729919434,2.1633906233820337,0.02835477516055107,16,2.772588722239781
am_scalar,46,1,16,16,256,0.5952672958374023,0.6376436352729797,-0.576777458190918,0.5761195421218872,0.2600412964820862,0.45653319358825684,0.15792228281497955,0.9225074052810669,0.9225074648857117,0.9225074648857117,0,3.418144702911377,1.2724480628967285,2.3796324729919434,2.1633906233820337,0.06488773226737976,16,2.772588722239781
am_nobeta,46,1,16,16,256,0.5952677726745605,0.6376441717147827,-0.5767775177955627,0.576119601726532,0.2600412666797638,0.5610085129737854,0.576777458190918,0.0,0.0,0.0,0,3.418144702911377,1.2724480628967285,2.3796324729919434,2.1633906233820337,2.183913469314575,16,2.772588722239781
legacy,46,1,32,16,256,0.859298586845398,0.9239702820777893,-0.5775994658470154,0.576231837272644,0.31598562002182007,1.3081591129302979,0.9985131025314331,-8.533220291137695,-13.815510749816895,-4.1221537590026855,11,1.0,9.973764747428504e-08,0.0009728510049171746,3.983752214976899,51.10939407348633,16,2.0794415416798357
legacy_fixed_solver,46,1,32,16,256,1.0173897743225098,1.0345507860183716,-0.6691634058952332,0.6673213243484497,0.4021961987018585,1.3103290796279907,0.9994322657585144,-10.255894660949707,-13.815510749816895,-4.913918972015381,17,1.0,9.973764747428504e-08,0.0009728510049171746,3.983752214976899,0.44394755363464355,16,2.0794415416798357
shift,46,1,32,16,256,0.4334603250026703,0.4488033950328827,-0.37253502011299133,0.36125168204307556,0.17735709249973297,0.6917445063591003,0.7354001998901367,-11.287222862243652,-13.815510749816895,-1.5487624406814575,24,1.0,9.973764747428504e-08,0.0009728510049171746,3.983752214976899,729.6792602539062,16,2.0794415416798357
am,46,1,32,16,256,0.5079638361930847,0.5300191640853882,-0.5036401748657227,0.5030339956283569,0.19692957401275635,0.38023772835731506,0.11524482071399689,0.36505231261253357,-1.0129221677780151,1.485450267791748,0,3.418144702911377,1.2724480628967285,1.6472508907318115,1.5032809697073393,0.24356596171855927,16,2.0794415416798357
am_over_m,46,1,32,16,256,0.4309120178222656,0.4513319730758667,-0.41855520009994507,0.418374240398407,0.17115670442581177,0.41730377078056335,0.3998607397079468,0.36505231261253357,-1.0129221677780151,1.485450267791748,0,3.418144702911377,1.2724480628967285,1.6472508907318115,1.5032809697073393,0.24356596171855927,16,2.0794415416798357
am_logfit,46,1,32,16,256,0.4996578097343445,0.5231607556343079,-0.46950629353523254,0.4642955958843231,0.19156008958816528,0.3716678321361542,0.10041493922472,0.42301756143569946,-1.2370742559432983,1.3931678533554077,0,3.418144702911377,1.2724480628967285,1.6472508907318115,1.5032809697073393,0.0035607810132205486,16,2.0794415416798357
am_scalar,46,1,32,16,256,0.42843833565711975,0.45056676864624023,-0.4144848585128784,0.4111912250518799,0.17104986310005188,0.34927546977996826,0.09058387577533722,0.5352001190185547,0.5352001190185547,0.5352001190185547,0,3.418144702911377,1.2724480628967285,1.6472508907318115,1.5032809697073393,0.019013619050383568,16,2.0794415416798357
am_nobeta,46,1,32,16,256,0.42843884229660034,0.4505668580532074,-0.4144848585128784,0.4111912250518799,0.1710498332977295,0.4223911166191101,0.4144848585128784,0.0,0.0,0.0,0,3.418144702911377,1.2724480628967285,1.6472508907318115,1.5032809697073393,0.24356596171855927,16,2.0794415416798357
legacy,46,2,8,16,256,0.5570545792579651,0.576673686504364,-0.752291202545166,0.7504615783691406,0.35830891132354736,0.7177141308784485,2.815676689147949,2.3552305698394775,1.6946583986282349,3.060906410217285,0,1.0,6.882551417675131e-08,0.0016599056543782353,4.112128125047769,1549886592.0,8,3.4657359027997265
