spec,family,seed,dest,M,budget,L_s,lam,eval_out_err_median,eval_abs_mass_median,eval_mixture_median,fit_abs_mass_median,beta_mean,beta_std,beta_min,beta_max,beta_span,n_beta_le_m3,n_beta_at_clamp,at_box_lower,at_box_upper,box_bind_rate,clamp_rate,rank_G_numeric,solver_residual,solver_lambda_eff,x_eff_budget_frac,x_eff_loss,v_fit_resid_rel,beta_ideal_mass_preserving
box_lam3e0,箱+λ,42,1,8,32,128,3.0,0.5485011339187622,0.12074536830186844,0.4785071015357971,0.10461641848087311,0.12260118126869202,0.07005071640014648,0.04329231381416321,0.34616735577583313,0.3028750419616699,0,0,0,0,0.0,0.0,8,0.2623225748538971,0.29049043357372284,0.7212983965873718,0.2787016034126282,0.016359990055157876,1.3862943611198906
box_lam1e1,箱+λ,42,1,8,32,128,10.0,0.5477967858314514,0.15916699171066284,0.48298409581184387,0.1540554016828537,0.07479589432477951,0.05753565952181816,0.02624587155878544,0.2642996907234192,0.23805381916463375,0,0,0,0,0.0,0.0,8,0.5006089210510254,0.9683014452457428,0.7242010831832886,0.2757989168167114,0.016392314374286773,1.3862943611198906
nobox_lam1em3,无箱互校,42,1,8,32,128,0.001,0.5673629641532898,0.06558267772197723,0.5106436610221863,0.044874414801597595,0.06045445054769516,0.6210384368896484,-2.2277235984802246,0.9006637334823608,3.1283873319625854,0,0,0,0,0.0,0.0,8,2.5933741198969074e-06,9.683014452457428e-05,0.6732112169265747,0.3267887830734253,0.014534721275237134,1.3862943611198906
nobox_lam1em1,无箱互校,42,1,8,32,128,0.1,0.557163417339325,0.06570831686258316,0.49928316473960876,0.0507226437330246,0.26700907945632935,0.1771644502878189,-0.17462827265262604,0.589139461517334,0.76376773416996,0,0,0,0,0.0,0.0,8,0.011952768079936504,0.00968301445245743,0.7694856524467468,0.23051434755325317,0.015020244773096441,1.3862943611198906
scalar,参照,42,1,8,32,128,0.001,0.5462617874145508,0.05439825356006622,0.4739154875278473,0.04444783180952072,0.288359671831131,0.0,0.288359671831131,0.288359671831131,0.0,0,0,0,0,0.0,0.0,8,0.00526123633608222,0.0,0.7615768909454346,0.23842310905456543,0.015557028508616698,1.3862943611198906
nobeta,参照,42,1,8,32,128,0.001,0.5462620258331299,0.2592051029205322,0.4924711287021637,0.24717818200588226,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,8,2.5933741198969074e-06,9.683014452457428e-05,0.7615768909454346,0.23842310905456543,0.01555701032334574,1.3862943611198906
box_lam1em3,箱+λ,42,1,16,8,128,0.001,0.6524351835250854,0.23121705651283264,0.5644925236701965,0.16012471914291382,0.5148577094078064,1.2026522159576416,-1.2620774507522583,1.8015122413635254,3.0635896921157837,0,0,0,0,0.0,0.0,8,1.3859065771102905,0.0005300378203392028,0.7147424817085266,0.2852575182914734,0.3195392875947994,2.772588722239781
box_lam3em3,箱+λ,42,1,16,8,128,0.003,0.6578191518783569,0.2275853157043457,0.5680660009384155,0.1646019071340561,0.5404426455497742,1.1549181938171387,-1.1662957668304443,1.7861719131469727,2.952467679977417,0,0,0,0,0.0,0.0,8,1.3885587453842163,0.0015901134610176086,0.724920928478241,0.27507907152175903,0.31849202755937284,2.772588722239781
box_lam1em2,箱+λ,42,1,16,8,128,0.01,0.6538097262382507,0.21785913407802582,0.5754789710044861,0.16839802265167236,0.6037809252738953,1.0252505540847778,-0.9086500406265259,1.7336633205413818,2.6423133611679077,0,0,0,0,0.0,0.0,8,1.4141550064086914,0.005300378203392029,0.7547332644462585,0.24526673555374146,0.316869424125257,2.772588722239781
box_lam3em2,箱+λ,42,1,16,8,128,0.03,0.6679136753082275,0.20131106674671173,0.5738512873649597,0.15703383088111877,0.6865168213844299,0.8030276298522949,-0.4959370493888855,1.600523829460144,2.0964608788490295,0,0,0,0,0.0,0.0,8,1.5631256103515625,0.015901134610176088,0.8098847270011902,0.19011527299880981,0.3163049337395112,2.772588722239781
box_lam1em1,箱+λ,42,1,16,8,128,0.1,0.6948625445365906,0.15386688709259033,0.5689599514007568,0.15577608346939087,0.7287319302558899,0.4852654039859772,0.0054360427893698215,1.291259765625,1.2858237228356302,0,0,0,0,0.0,0.0,8,2.1893277168273926,0.05300378203392029,0.8778437376022339,0.12215626239776611,0.3182457287933538,2.772588722239781
box_lam3em1,箱+λ,42,1,16,8,128,0.3,0.6735649108886719,0.24897632002830505,0.5710971355438232,0.2151789665222168,0.6683180332183838,0.23343244194984436,0.3373441994190216,0.9536964893341064,0.6163522899150848,0,0,0,0,0.0,0.0,8,3.2458248138427734,0.15901134610176085,0.893755316734314,0.10624468326568604,0.32332857137884624,2.772588722239781
box_lam1e0,箱+λ,42,1,16,8,128,1.0,0.6337963938713074,0.321865439414978,0.5764671564102173,0.2902783155441284,0.5324820280075073,0.13035424053668976,0.26355671882629395,0.7288711071014404,0.4653143882751465,0,0,0,0,0.0,0.0,8,4.641728401184082,0.5300378203392029,0.8713748455047607,0.12862515449523926,0.3296120647350629,2.772588722239781
box_lam3e0,箱+λ,42,1,16,8,128,3.0,0.6281800270080566,0.4335681200027466,0.5899621844291687,0.37986505031585693,0.38223567605018616,0.13222193717956543,0.16936419904232025,0.6043559312820435,0.4349917322397232,0,0,0,0,0.0,0.0,8,6.808679580688477,1.5901134610176086,0.8590880632400513,0.14091193675994873,0.332205021125205,2.772588722239781
box_lam1e1,箱+λ,42,1,16,8,128,10.0,0.6275126338005066,0.5250988006591797,0.6070555448532104,0.47968050837516785,0.21050633490085602,0.09687475860118866,0.08713564276695251,0.37347108125686646,0.28633543848991394,0,0,0,0,0.0,0.0,8,11.149450302124023,5.300378203392029,0.8686922192573547,0.13130778074264526,0.33110155719112666,2.772588722239781
nobox_lam1em3,无箱互校,42,1,16,8,128,0.001,0.6524351835250854,0.23121754825115204,0.5644922852516174,0.16012459993362427,0.5148573517799377,1.2026523351669312,-1.2620766162872314,1.801511526107788,3.0635881423950195,0,0,0,0,0.0,0.0,8,1.3859061002731323,0.0005300378203392028,0.7147424221038818,0.28525757789611816,0.31953926530935184,2.772588722239781
nobox_lam1em1,无箱互校,42,1,16,8,128,0.1,0.6948625445365906,0.15386688709259033,0.5689599514007568,0.15577608346939087,0.7287319302558899,0.4852654039859772,0.0054360427893698215,1.291259765625,1.2858237228356302,0,0,0,0,0.0,0.0,8,2.1893277168273926,0.05300378203392029,0.8778437376022339,0.12215626239776611,0.3182457287933538,2.772588722239781
scalar,参照,42,1,16,8,128,0.001,0.6200372576713562,0.16355201601982117,0.5897812247276306,0.19956828653812408,0.9527100920677185,6.372004435206691e-08,0.9527100324630737,0.9527100324630737,0.0,0,0,0,0,0.0,0.0,8,0.10130156576633453,0.0,0.9005619883537292,0.09943801164627075,0.32655323106446216,2.772588722239781
nobeta,参照,42,1,16,8,128,0.001,0.6200370788574219,0.6088941693305969,0.6467572450637817,0.5929176211357117,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,8,1.3859061002731323,0.0005300378203392028,0.9005618691444397,0.0994381308555603,0.3265532533499097,2.772588722239781
box_lam1em3,箱+λ,42,1,16,32,128,0.001,0.43447145819664,0.11733759194612503,0.3845493793487549,0.016503864899277687,0.16942231357097626,0.5375999212265015,-1.0364048480987549,1.04612135887146,2.082526206970215,0,0,0,0,0.0,0.0,16,0.006272567436099052,0.00015526071190834047,0.7058271765708923,0.29417282342910767,0.03518860463948486,1.3862943611198906
box_lam3em3,箱+λ,42,1,16,32,128,0.003,0.43354249000549316,0.11712484806776047,0.38277575373649597,0.016298189759254456,0.20506292581558228,0.46838316321372986,-0.74724942445755,1.0187337398529053,1.7659831643104553,0,0,0,0,0.0,0.0,16,0.006895356345921755,0.00046578213572502137,0.7199210524559021,0.2800789475440979,0.03443627300225251,1.3862943611198906
box_lam1em2,箱+λ,42,1,16,32,128,0.01,0.41709449887275696,0.11541106551885605,0.3797664940357208,0.01950950361788273,0.2642589807510376,0.3528088927268982,-0.3892899453639984,0.9365981817245483,1.3258881270885468,0,0,0,0,0.0,0.0,16,0.009434767067432404,0.0015526071190834045,0.7488998770713806,0.2511001229286194,0.03245992708824956,1.3862943611198906
box_lam3em2,箱+λ,42,1,16,32,128,0.03,0.40407612919807434,0.10116344690322876,0.3790300190448761,0.03762870654463768,0.2965748608112335,0.2605731785297394,-0.26736098527908325,0.7972698211669922,1.0646308064460754,0,0,0,0,0.0,0.0,16,0.017506226897239685,0.004657821357250213,0.7701596021652222,0.22984039783477783,0.030508031095859783,1.3862943611198906
box_lam1em1,箱+λ,42,1,16,32,128,0.1,0.40475839376449585,0.08152128010988235,0.38154253363609314,0.04351694881916046,0.2843317985534668,0.18782874941825867,-0.11102335900068283,0.7244822978973389,0.8355056568980217,0,0,0,0,0.0,0.0,16,0.04380759969353676,0.015526071190834045,0.7680940628051758,0.23190593719482422,0.030320008775112147,1.3862943611198906
box_lam3em1,箱+λ,42,1,16,32,128,0.3,0.41027119755744934,0.06228770688176155,0.3868800103664398,0.04573528468608856,0.25013571977615356,0.1280307173728943,0.024450186640024185,0.61440509557724,0.5899549089372158,0,0,0,0,0.0,0.0,16,0.10822424292564392,0.046578213572502136,0.7538955807685852,0.2461044192314148,0.03132356147658511,1.3862943611198906
box_lam1e0,箱+λ,42,1,16,32,128,1.0,0.42434799671173096,0.08134889602661133,0.39775538444519043,0.06736790388822556,0.1924709528684616,0.08069609105587006,0.0705484077334404,0.4417266249656677,0.3711782172322273,0,0,0,0,0.0,0.0,16,0.27088749408721924,0.15526071190834045,0.7306413650512695,0.26935863494873047,0.033227490828863566,1.3862943611198906
box_lam3e0,箱+λ,42,1,16,32,128,3.0,0.42704299092292786,0.12829865515232086,0.4017326831817627,0.0938950926065445,0.13542678952217102,0.06825580447912216,0.04422375559806824,0.3336535394191742,0.28942978382110596,0,0,0,0,0.0,0.0,16,0.513971209526062,0.46578213572502136,0.7128698825836182,0.28713011741638184,0.03485494970485839,1.3862943611198906
box_lam1e1,箱+λ,42,1,16,32,128,10.0,0.425294429063797,0.17854736745357513,0.4018982946872711,0.13866721093654633,0.08309505134820938,0.06070495769381523,0.022364428266882896,0.28539344668388367,0.26302901841700077,0,0,0,0,0.0,0.0,16,0.9426095485687256,1.5526071190834045,0.7109449505805969,0.2890550494194031,0.03506340778098419,1.3862943611198906
nobox_lam1em3,无箱互校,42,1,16,32,128,0.001,0.43437597155570984,0.1178337037563324,0.38499531149864197,0.01654735580086708,0.15939991176128387,0.5547455549240112,-1.0822933912277222,1.045395851135254,2.127689242362976,0,0,0,0,0.0,0.0,16,0.006306075491011143,0.00015526071190834047,0.7023298740386963,0.2976701259613037,0.03530544445516457,1.3862943611198906
nobox_lam1em1,无箱互校,42,1,16,32,128,0.1,0.40475934743881226,0.08152135461568832,0.3815426230430603,0.0435171015560627,0.28433167934417725,0.18782900273799896,-0.1110241562128067,0.7244822978973389,0.8355064541101456,0,0,0,0,0.0,0.0,16,0.04380757361650467,0.015526071190834045,0.7680940628051758,0.23190593719482422,0.03032003941760249,1.3862943611198906
scalar,参照,42,1,16,32,128,0.001,0.4229258596897125,0.05942901596426964,0.4005734920501709,0.06931252777576447,0.30103543400764465,0.0,0.30103543400764465,0.30103543400764465,0.0,0,0,0,0,0.0,0.0,16,0.007900433614850044,0.0,0.7539264559745789,0.24607354402542114,0.03138017487033517,1.3862943611198906
nobeta,参照,42,1,16,32,128,0.001,0.42292508482933044,0.27539002895355225,0.4078822433948517,0.25021082162857056,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,16,0.006306075491011143,0.00015526071190834047,0.7539264559745789,0.24607354402542114,0.03138019715578269,1.3862943611198906
box_lam1em3,箱+λ,43,0,8,8,128,0.001,0.655078113079071,0.30313074588775635,0.48514750599861145,0.18150772154331207,-0.011907756328582764,1.8753337860107422,-3.0,1.454197645187378,4.454197645187378,2,0,2,0,0.25,0.0,8,0.22337180376052856,0.0003898167908191681,0.7054705023765564,0.2945294976234436,0.18870254976250353,2.772588722239781
box_lam3em3,箱+λ,43,0,8,8,128,0.003,0.6534262299537659,0.3049495816230774,0.48572832345962524,0.17845407128334045,-0.01886427402496338,1.8689745664596558,-3.0,1.4489092826843262,4.448909282684326,2,0,2,0,0.25,0.0,8,0.22438816726207733,0.0011694503724575043,0.7009153962135315,0.2990846037864685,0.18881148949993953,2.772588722239781
box_lam1em2,箱+λ,43,0,8,8,128,0.01,0.7290889024734497,0.3160008192062378,0.5113036632537842,0.19476108253002167,0.22743594646453857,1.393553614616394,-3.0,1.2965953350067139,4.296595335006714,1,0,1,0,0.125,0.0,8,0.2523287832736969,0.003898167908191681,0.7338466048240662,0.26615339517593384,0.16586459760426867,2.772588722239781
box_lam3em2,箱+λ,43,0,8,8,128,0.03,0.7643097043037415,0.3114872872829437,0.5064762830734253,0.27267563343048096,0.5226157903671265,0.41839325428009033,-0.2717396318912506,1.0938808917999268,1.3656205236911774,0,0,0,0,0.0,0.0,8,0.30376574397087097,0.011694503724575043,0.7513682246208191,0.2486317753791809,0.1398547963508906,2.772588722239781
box_lam1em1,箱+λ,43,0,8,8,128,0.1,0.8053821325302124,0.34326422214508057,0.5486432909965515,0.26416105031967163,0.4933852553367615,0.24880872666835785,0.14040689170360565,0.8686100244522095,0.7282031327486038,0,0,0,0,0.0,0.0,8,0.38313135504722595,0.03898167908191681,0.7338494658470154,0.2661505341529846,0.11865856426827057,2.772588722239781
box_lam3em1,箱+λ,43,0,8,8,128,0.3,0.8176512122154236,0.3859194219112396,0.5597969889640808,0.2752460241317749,0.4221673309803009,0.19017760455608368,0.15530522167682648,0.6153643131256104,0.4600590914487839,0,0,0,0,0.0,0.0,8,0.5130094289779663,0.11694503724575042,0.7104459404945374,0.28955405950546265,0.11719811190287513,2.772588722239781
box_lam1e0,箱+λ,43,0,8,8,128,1.0,0.828721821308136,0.4278237521648407,0.5776261687278748,0.3216552436351776,0.3317793905735016,0.17510999739170074,0.12140931934118271,0.5809335708618164,0.4595242515206337,0,0,0,0,0.0,0.0,8,0.7646519541740417,0.3898167908191681,0.6937116384506226,0.30628836154937744,0.11816441739002516,2.772588722239781
box_lam3e0,箱+λ,43,0,8,8,128,3.0,0.839713990688324,0.47591298818588257,0.5840993523597717,0.38713353872299194,0.23914872109889984,0.15678603947162628,0.07565543800592422,0.5000433921813965,0.42438795417547226,0,0,0,0,0.0,0.0,8,1.3609933853149414,1.1694503724575043,0.6953105330467224,0.3046894669532776,0.11489973679120204,2.772588722239781
box_lam1e1,箱+λ,43,0,8,8,128,10.0,0.8502543568611145,0.5459632277488708,0.574703574180603,0.47141945362091064,0.1322430670261383,0.10230390727519989,0.03660910576581955,0.31969836354255676,0.2830892577767372,0,0,0,0,0.0,0.0,8,2.7955925464630127,3.898167908191681,0.7168189287185669,0.2831810712814331,0.10505279824174725,2.772588722239781
nobox_lam1em3,无箱互校,43,0,8,8,128,0.001,0.662603497505188,0.3021913170814514,0.484488308429718,0.18620508909225464,-2.7109580039978027,6.862559795379639,-13.815510749816895,1.4644553661346436,15.279966115951538,2,2,2,0,0.25,0.25,8,0.22101296484470367,0.0003898167908191681,0.690669596195221,0.30933040380477905,0.1889280061168965,2.772588722239781
nobox_lam1em1,无箱互校,43,0,8,8,128,0.1,0.805382251739502,0.34326425194740295,0.5486431121826172,0.26416105031967163,0.49338534474372864,0.248808816075325,0.14040657877922058,0.8686099648475647,0.7282033860683441,0,0,0,0,0.0,0.0,8,0.38313138484954834,0.03898167908191681,0.7338495850563049,0.26615041494369507,0.11865854070099367,2.772588722239781
scalar,参照,43,0,8,8,128,0.001,0.8568047881126404,0.2823173999786377,0.6183356046676636,0.20170150697231293,0.6930838227272034,6.372004435206691e-08,0.6930838823318481,0.6930838823318481,0.0,0,0,0,0,0.0,0.0,8,0.05155298858880997,0.0,0.7628916501998901,0.23710834980010986,0.08770867880995584,2.772588722239781
nobeta,参照,43,0,8,8,128,0.001,0.856804609298706,0.6304763555526733,0.6236037611961365,0.5513097643852234,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,8,0.22101296484470367,0.0003898167908191681,0.7628916501998901,0.23710834980010986,0.08770863167540205,2.772588722239781
box_lam1em3,箱+λ,43,0,8,32,128,0.001,0.5395230650901794,0.20177523791790009,0.41379767656326294,0.11974898725748062,-0.3164459466934204,0.9447007179260254,-2.631854772567749,1.1529573202133179,3.784812092781067,0,0,0,0,0.0,0.0,8,0.0006450028158724308,0.00010266181826591492,0.42991021275520325,0.5700897872447968,0.020139985029119043,1.3862943611198906
box_lam3em3,箱+λ,43,0,8,32,128,0.003,0.5280782580375671,0.19345678389072418,0.40753310918807983,0.1140265166759491,-0.15390565991401672,0.703590452671051,-1.580467939376831,1.1131025552749634,2.6935704946517944,0,0,0,0,0.0,0.0,8,0.001011490821838379,0.00030798545479774475,0.45861732959747314,0.5413826704025269,0.020171391371488035,1.3862943611198906
box_lam1em2,箱+λ,43,0,8,32,128,0.01,0.5044451951980591,0.15112702548503876,0.3955071270465851,0.08489340543746948,0.0575651079416275,0.4095797538757324,-0.6852342486381531,0.992082417011261,1.677316665649414,0,0,0,0,0.0,0.0,8,0.0025889407843351364,0.0010266181826591493,0.5206425189971924,0.4793574810028076,0.019941722366350507,1.3862943611198906
box_lam3em2,箱+λ,43,0,8,32,128,0.03,0.49031713604927063,0.11204627901315689,0.3911891281604767,0.060421060770750046,0.17067527770996094,0.22014488279819489,-0.2191539704799652,0.7599990367889404,0.9791530072689056,0,0,0,0,0.0,0.0,8,0.00737729761749506,0.003079854547977447,0.5704677700996399,0.4295322299003601,0.019854929977374317,1.3862943611198906
box_lam1em1,箱+λ,43,0,8,32,128,0.1,0.4879628121852875,0.11743288487195969,0.38358741998672485,0.06654085963964462,0.16167758405208588,0.13985812664031982,-0.1252843290567398,0.44459980726242065,0.5698841363191605,0,0,0,0,0.0,0.0,8,0.017957746982574463,0.010266181826591492,0.5666587948799133,0.43334120512008667,0.021332218216199905,1.3862943611198906
box_lam3em1,箱+λ,43,0,8,32,128,0.3,0.4878704845905304,0.1336081326007843,0.3866186738014221,0.08336986601352692,0.1279362440109253,0.10301744192838669,-0.06383445113897324,0.3627218008041382,0.4265562519431114,0,0,0,0,0.0,0.0,8,0.03379112109541893,0.030798545479774474,0.55119788646698,0.44880211353302,0.023227429395026238,1.3862943611198906
box_lam1e0,箱+λ,43,0,8,32,128,1.0,0.49053359031677246,0.15934570133686066,0.3895569145679474,0.09633611142635345,0.09183985739946365,0.07653778046369553,0.001206504413858056,0.2819918990135193,0.28078539459966123,0,0,0,0,0.0,0.0,8,0.06391000747680664,0.10266181826591492,0.5371859073638916,0.4628140926361084,0.024821085482373415,1.3862943611198906
box_lam3e0,箱+λ,43,0,8,32,128,3.0,0.49390122294425964,0.17448417842388153,0.38447266817092896,0.11183623224496841,0.06544355303049088,0.06479476392269135,0.01232707779854536,0.27984103560447693,0.26751395780593157,0,0,0,0,0.0,0.0,8,0.10406778752803802,0.30798545479774475,0.5318164825439453,0.4681835174560547,0.025515412810544497,1.3862943611198906
box_lam1e1,箱+λ,43,0,8,32,128,10.0,0.4959274232387543,0.19726230204105377,0.3703902065753937,0.13882756233215332,0.042688168585300446,0.052111491560935974,0.011054816655814648,0.24042996764183044,0.2293751509860158,0,0,0,0,0.0,0.0,8,0.1950940042734146,1.0266181826591492,0.5385133624076843,0.4614866375923157,0.025191666181961357,1.3862943611198906
nobox_lam1em3,无箱互校,43,0,8,32,128,0.001,0.542731523513794,0.20486056804656982,0.4162376821041107,0.12120525538921356,-0.3954330086708069,1.074841022491455,-3.367490291595459,1.1544315814971924,4.521921873092651,1,0,1,0,0.03125,0.0,8,0.0006584612419828773,0.00010266181826591492,0.42033058404922485,0.5796694159507751,0.02010571084374319,1.3862943611198906
nobox_lam1em1,无箱互校,43,0,8,32,128,0.1,0.4879627525806427,0.11743370443582535,0.3835873305797577,0.0665416270494461,0.1616758555173874,0.13985998928546906,-0.12528777122497559,0.4446004033088684,0.569888174533844,0,0,0,0,0.0,0.0,8,0.017957771196961403,0.010266181826591492,0.5666579604148865,0.4333420395851135,0.021332229999838352,1.3862943611198906
scalar,参照,43,0,8,32,128,0.001,0.49021589756011963,0.08439280837774277,0.3778674900531769,0.0375056266784668,0.22738923132419586,1.5139594466972994e-08,0.22738924622535706,0.22738924622535706,0.0,0,0,0,0,0.0,0.0,8,0.005030340049415827,0.0,0.5897864103317261,0.4102135896682739,0.0220388417710897,1.3862943611198906
nobeta,参照,43,0,8,32,128,0.001,0.49021589756011963,0.264744371175766,0.3695678412914276,0.21497181057929993,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,8,0.0006584612419828773,0.00010266181826591492,0.5897864103317261,0.4102135896682739,0.022038825568586835,1.3862943611198906
box_lam1em3,箱+λ,43,0,16,8,128,0.001,0.504252016544342,0.19890335202217102,0.39644333720207214,0.13034579157829285,0.818351149559021,0.6690000295639038,-0.2959703803062439,1.618394136428833,1.914364516735077,0,0,0,0,0.0,0.0,8,0.5207780599594116,0.0005270355939865113,0.9082949161529541,0.0917050838470459,0.18001816669660997,2.772588722239781
box_lam3em3,箱+λ,43,0,16,8,128,0.003,0.5053516030311584,0.2022104114294052,0.3970416784286499,0.14071980118751526,0.822035551071167,0.6358694434165955,-0.22647599875926971,1.5821254253387451,1.8086014240980148,0,0,0,0,0.0,0.0,8,0.524289608001709,0.0015811067819595337,0.9146004915237427,0.08539950847625732,0.18023981241094617,2.772588722239781
box_lam1em2,箱+λ,43,0,16,8,128,0.01,0.5090534687042236,0.20525842905044556,0.3991994857788086,0.14129991829395294,0.8196028470993042,0.5507301092147827,-0.06044274941086769,1.4915330410003662,1.551975790411234,0,0,0,0,0.0,0.0,8,0.5496515035629272,0.005270355939865113,0.9233353137969971,0.07666468620300293,0.1810663356499269,2.772588722239781
box_lam3em2,箱+λ,43,0,16,8,128,0.03,0.5181778073310852,0.22626924514770508,0.4045611619949341,0.13309380412101746,0.783333420753479,0.4120296835899353,0.16692522168159485,1.3196816444396973,1.1527564227581024,0,0,0,0,0.0,0.0,8,0.6559280157089233,0.015811067819595338,0.9165348410606384,0.08346515893936157,0.18309349882509066,2.772588722239781
box_lam1em1,箱+λ,43,0,16,8,128,0.1,0.5270828604698181,0.275471568107605,0.4089805781841278,0.1517544537782669,0.6746602654457092,0.22506831586360931,0.39872244000434875,0.9983611702919006,0.5996387302875519,0,0,0,0,0.0,0.0,8,0.9785147905349731,0.05270355939865112,0.8710345029830933,0.12896549701690674,0.1872262531277687,2.772588722239781
box_lam3em1,箱+λ,43,0,16,8,128,0.3,0.5372704267501831,0.314793199300766,0.4110542833805084,0.20289286971092224,0.5385028719902039,0.12543970346450806,0.3713446259498596,0.7742407917976379,0.4028961658477783,0,0,0,0,0.0,0.0,8,1.4112622737884521,0.15811067819595337,0.8148384094238281,0.18516159057617188,0.19125672136007976,2.772588722239781
box_lam1e0,箱+λ,43,0,16,8,128,1.0,0.5486831068992615,0.35519295930862427,0.4145805537700653,0.2853081524372101,0.39429205656051636,0.14153185486793518,0.2646777927875519,0.6618441343307495,0.39716634154319763,0,0,0,0,0.0,0.0,8,2.0561716556549072,0.5270355939865112,0.7765524983406067,0.2234475016593933,0.19389299161047707,2.772588722239781
box_lam3e0,箱+λ,43,0,16,8,128,3.0,0.5563924908638,0.4484371840953827,0.42081281542778015,0.3553658127784729,0.2667469382286072,0.13743799924850464,0.1464187502861023,0.45566225051879883,0.30924350023269653,0,0,0,0,0.0,0.0,8,3.2394309043884277,1.5811067819595337,0.7690502405166626,0.2309497594833374,0.1946515830879567,2.772588722239781
box_lam1e1,箱+λ,43,0,16,8,128,10.0,0.5601792931556702,0.5329859852790833,0.4398321807384491,0.45714327692985535,0.13972629606723785,0.09246888011693954,0.06502337753772736,0.2977573275566101,0.23273395001888275,0,0,0,0,0.0,0.0,8,5.397946834564209,5.270355939865112,0.7843601107597351,0.2156398892402649,0.19362711688141002,2.772588722239781
nobox_lam1em3,无箱互校,43,0,16,8,128,0.001,0.5042517185211182,0.19890335202217102,0.39644333720207214,0.13034579157829285,0.818351149559021,0.668999969959259,-0.2959701418876648,1.6183942556381226,1.9143643975257874,0,0,0,0,0.0,0.0,8,0.5207780599594116,0.0005270355939865113,0.9082947969436646,0.09170520305633545,0.18001814943313818,2.772588722239781
nobox_lam1em1,无箱互校,43,0,16,8,128,0.1,0.5270830392837524,0.275471568107605,0.4089805483818054,0.1517544537782669,0.6746602654457092,0.22506827116012573,0.3987225294113159,0.9983609914779663,0.5996384620666504,0,0,0,0,0.0,0.0,8,0.9785150289535522,0.05270355939865112,0.8710346221923828,0.1289653778076172,0.18722628765471228,2.772588722239781
scalar,参照,43,0,16,8,128,0.001,0.5596956014633179,0.21336230635643005,0.4259854853153229,0.1805744171142578,0.7485519051551819,0.0,0.7485519051551819,0.7485519051551819,0.0,0,0,0,0,0.0,0.0,8,0.0477382130920887,0.0,0.8228453397750854,0.17715466022491455,0.1906200963108099,2.772588722239781
nobeta,参照,43,0,16,8,128,0.001,0.559695303440094,0.6194469332695007,0.4897666573524475,0.5547556281089783,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,8,0.5207780599594116,0.0005270355939865113,0.8228453397750854,0.17715466022491455,0.19062011357428169,2.772588722239781
box_lam1em3,箱+λ,43,0,16,32,128,0.001,0.3308897316455841,0.08175047487020493,0.2863979935646057,0.005730887409299612,0.1641971319913864,0.43622541427612305,-1.063819169998169,0.9046555161476135,1.9684746861457825,0,0,0,0,0.0,0.0,16,0.005823549814522266,0.00014084765315055847,0.6351327300071716,0.36486726999282837,0.031948130483391915,1.3862943611198906
box_lam3em3,箱+λ,43,0,16,32,128,0.003,0.3279319703578949,0.07950352132320404,0.2842908203601837,0.005889976397156715,0.1916491985321045,0.3768131732940674,-0.7857739329338074,0.8733505010604858,1.6591244339942932,0,0,0,0,0.0,0.0,16,0.006303568370640278,0.0004225429594516754,0.6442842483520508,0.3557157516479492,0.03125267368018925,1.3862943611198906
box_lam1em2,箱+λ,43,0,16,32,128,0.01,0.3212910294532776,0.07543569803237915,0.2737238109111786,0.006751153152436018,0.2392122894525528,0.2672887444496155,-0.33200621604919434,0.7865676283836365,1.1185738444328308,0,0,0,0,0.0,0.0,16,0.008118300698697567,0.0014084765315055846,0.6624470353126526,0.3375529646873474,0.029944900953933682,1.3862943611198906
box_lam3em2,箱+λ,43,0,16,32,128,0.03,0.31385570764541626,0.058767907321453094,0.2658519148826599,0.0110709760338068,0.2598671615123749,0.17632997035980225,-0.051819849759340286,0.6538735032081604,0.7056933529675007,0,0,0,0,0.0,0.0,16,0.01334812305867672,0.004225429594516754,0.6703600883483887,0.32963991165161133,0.029540016434130328,1.3862943611198906
box_lam1em1,箱+λ,43,0,16,32,128,0.1,0.3115570843219757,0.05818232521414757,0.26994746923446655,0.022789815440773964,0.22832387685775757,0.12815947830677032,-0.007807914633303881,0.5176278948783875,0.5254358095116913,0,0,0,0,0.0,0.0,16,0.027860121801495552,0.014084765315055849,0.6528763771057129,0.3471236228942871,0.031179347083753153,1.3862943611198906
box_lam3em1,箱+λ,43,0,16,32,128,0.3,0.3073993921279907,0.07342907041311264,0.27611830830574036,0.03615144267678261,0.18310171365737915,0.09404025971889496,0.0321618989109993,0.4219939410686493,0.38983204215765,0,0,0,0,0.0,0.0,16,0.061699170619249344,0.04225429594516754,0.6289406418800354,0.3710593581199646,0.033366872806325804,1.3862943611198906
