seed,focus_strength,beta_mode,budget,compression_ratio,n_blocks,fixed_length,M,n_eval_queries,n_queries,lhs_median,lhs_mean,rhs_median,rhs_mean,ratio_median,ratio_p5,ratio_min,ratio_max,frac_rhs_ge_lhs,frac_rhs_ge_lhs_tol,frac_at_equality,n_violating,n_violating_strict,rel_tol,lhs_zero_frac,precondition_violation_frac,precondition_margin_median,share_out_median,share_mass_median
45,8.0,none,64,0.25,2,128,32,48,48,0.3042607740329106,0.3079114387815461,0.754870292468393,0.773734265705,2.569213938133135,1.8198538299803724,1.6737317375094096,3.8822722938583376,1.0,1.0,0.0,0,0,1e-09,0.0,0.0,3.73190215764014,0.38642544722496613,0.6117303168371809
45,8.0,none,128,0.5,2,128,32,48,48,0.2698523475595565,0.27496383087152093,0.4358622100845414,0.44749169133152344,1.6120909867991102,1.2846643052020648,1.2488321716093747,2.388125105746282,1.0,1.0,0.0,0,0,1e-09,0.0,0.0,4.7549399939575565,0.6106668575120471,0.3846275333665886
45,8.0,none,256,1.0,2,128,32,48,48,0.2657510284651529,0.2807342484772366,0.26575102846515286,0.28073424847723655,0.9999999999999999,0.9999999999999991,0.9999999999999989,1.0000000000000007,0.5,1.0,1.0,24,0,1e-09,0.0,0.0,5.536582997844304,1.0,0.0
45,8.0,full,8,0.03125,2,128,32,48,48,0.3909670968570668,0.41070254812732815,0.8183807131869691,0.9695531170774453,2.040485047831858,1.1241821448230176,1.0691391522042504,4.409018911523251,1.0,1.0,0.0,0,0,1e-09,0.0,0.041666666666666664,3.3830150468503835,0.5053318923581585,0.4925985822433546
45,8.0,full,16,0.0625,2,128,32,48,48,0.3527079289880267,0.3626930643183315,0.5901139360104598,0.7699710432431844,1.8683484012381886,1.038262464178751,1.0190023157061525,4.258180423593851,1.0,1.0,0.0,0,0,1e-09,0.0,0.020833333333333332,4.223529844519506,0.5401675952753845,0.451582857886377
45,8.0,full,32,0.125,2,128,32,48,48,0.3267365686891543,0.34308590784793863,0.5343051041418365,0.5798385671720543,1.5120297357672359,1.0573058178586532,1.0420143926500582,3.151079972756102,1.0,1.0,0.0,0,0,1e-09,0.0,0.0,4.693700324725174,0.6187338713423097,0.34668566306613235
45,8.0,full,64,0.25,2,128,32,48,48,0.24855781428363427,0.2695025258312479,0.37607148182991845,0.4170718341012709,1.3888581135090061,1.0345261556554646,1.0123578955316948,3.0280312056105436,1.0,1.0,0.0,0,0,1e-09,0.0,0.0,4.87856591655933,0.7139786390875026,0.28242600119221695
45,8.0,full,128,0.5,2,128,32,48,48,0.24138606211167782,0.26219892862680394,0.32237395479820585,0.3402792227308851,1.2204263789426562,1.0472962938678076,1.0181159018894508,2.232508064150469,1.0,1.0,0.0,0,0,1e-09,0.0,0.0,5.160315589140881,0.8125127456634407,0.18616091656494446
45,8.0,full,256,1.0,2,128,32,48,48,0.24559260929096963,0.2628572652012225,0.3083755755557478,0.32897440335145295,1.2057084329615555,1.00832808729638,1.0002755810271031,2.108211329248627,1.0,1.0,0.0,0,0,1e-09,0.0,0.0,5.184784359530504,0.8282592440064873,0.17121115901357833
46,0.0,none,8,0.03125,2,128,32,48,48,0.5766649176827929,0.5944883882094186,1.4922448233695786,1.5171418629198952,2.4177759822348244,2.014144202471967,1.8560057812593895,3.743049927370543,1.0,1.0,0.0,0,0,1e-09,0.0,1.0,-4.9368835632601495,0.3018069827209058,0.6745889165816328
46,0.0,none,16,0.0625,2,128,32,48,48,0.5414302169602826,0.5549937118226006,1.3030784771388864,1.3171057850296115,2.341298871131835,2.005429871700277,1.8908139473197014,3.3150238231276026,1.0,1.0,0.0,0,0,1e-09,0.0,1.0,-4.217257924006926,0.26601827366319886,0.7328662289746387
46,0.0,none,32,0.125,2,128,32,48,48,0.4956504647471448,0.5037793569311585,1.3420162910347215,1.3500631964328287,2.63789279087833,2.3458078330468863,2.2541068744432375,3.4803086913468193,1.0,1.0,0.0,0,0,1e-09,0.0,0.9583333333333334,-2.3249230343419605,0.33521765132697934,0.6629789041267967
46,0.0,none,64,0.25,2,128,32,48,48,0.39653265392057163,0.40201172104483485,1.0255583963684216,1.0740516111631535,2.6758656169978416,2.2969385061005094,2.1529530095400133,3.412261041740074,1.0,1.0,0.0,0,0,1e-09,0.0,0.2708333333333333,0.36704268932424,0.2879414883843367,0.7033900533778665
46,0.0,none,128,0.5,2,128,32,48,48,0.2680708534772856,0.2729253802355646,0.6899133070488447,0.7309749794808521,2.6020614058748857,2.259022953828493,2.190153834121324,3.608208901511477,1.0,1.0,0.0,0,0,1e-09,0.0,0.0,6.362339867844213,0.32820894404199674,0.6706954564824701
46,0.0,none,256,1.0,2,128,32,48,48,0.21159316072558526,0.22109396083217572,0.21159316072558523,0.2210939608321757,1.0,0.9999999999999994,0.9999999999999992,1.0000000000000007,0.6041666666666666,1.0,1.0,19,0,1e-09,0.0,0.0,18.098157457518514,1.0,0.0
46,0.0,full,8,0.03125,2,128,32,48,48,0.31289641907128884,0.33477905880958664,0.8618161320735174,0.8567961569051276,2.5092613068880563,1.8596352487108734,1.621656827238563,4.026682106777508,1.0,1.0,0.0,0,0,1e-09,0.0,0.14583333333333334,4.340034666338955,0.34883865686514054,0.6449624861232433
46,0.0,full,16,0.0625,2,128,32,48,48,0.29528077854946855,0.31225173189343014,0.7490187699292634,0.7583350150080843,2.4154716948667194,1.4630531963664843,1.1037479985492968,3.784853614667833,1.0,1.0,0.0,0,0,1e-09,0.0,0.041666666666666664,5.836619522287391,0.3779946202118501,0.619823022245104
46,0.0,full,32,0.125,2,128,32,48,48,0.29499046679199875,0.3178126915107612,0.5426599471096929,0.5920730861537378,1.8214852016224445,1.0904604461633893,1.069798029393356,3.2953337532123257,1.0,1.0,0.0,0,0,1e-09,0.0,0.0,10.33663409855572,0.5700159428449093,0.41497270890686905
46,0.0,full,64,0.25,2,128,32,48,48,0.26024308867714224,0.2711233590224382,0.4627542122632679,0.465849448842176,1.7589029095454844,1.0889655030277836,1.0236806324278267,3.321153114832205,1.0,1.0,0.0,0,0,1e-09,0.0,0.0,12.005579505238266,0.5685402283238398,0.4230937593453894
46,0.0,full,128,0.5,2,128,32,48,48,0.21686833887284493,0.22852432791561683,0.2985594077467929,0.3390144870384324,1.4356970408788623,1.079223970015704,1.0170332852646655,2.535884698041042,1.0,1.0,0.0,0,0,1e-09,0.0,0.0,14.98875369113231,0.7016314174801925,0.29806442006498257
46,0.0,full,256,1.0,2,128,32,48,48,0.21022820117038027,0.22025091263481564,0.23240701401025757,0.2353703340479124,1.0591940950828922,1.0096712948187765,1.0009288274357808,1.1739238956127884,1.0,1.0,0.0,0,0,1e-09,0.0,0.0,17.60299563681092,0.9443481143188491,0.054514527180743455
46,8.0,none,8,0.03125,2,128,32,48,48,0.7836962205455881,0.8647061871415475,2.4664113920749475,2.690574855960381,3.175208320028648,2.529534489022995,2.146678803463963,4.542485860615326,1.0,1.0,0.0,0,0,1e-09,0.0,0.9375,-1.330682446446298,0.3880309767894837,0.6085567808365837
46,8.0,none,16,0.0625,2,128,32,48,48,0.5516225439352985,0.5672281588821219,1.9961477857620546,1.9791505218408598,3.476893390804354,2.798841736575314,2.6461201676110226,4.822971629406992,1.0,1.0,0.0,0,0,1e-09,0.0,0.5625,-0.09173321865763384,0.3215731022092533,0.6772071780462202
46,8.0,none,32,0.125,2,128,32,48,48,0.5463670979727203,0.5780549667423096,1.6475110752937234,1.6719429919870423,2.9308236850877036,2.090360492079998,2.0542273222737184,4.661004824629755,1.0,1.0,0.0,0,0,1e-09,0.0,0.0,1.6218081234836044,0.4060406699910021,0.5869917443412134
46,8.0,none,64,0.25,2,128,32,48,48,0.33750005596325366,0.3463137451172922,0.8735804165991985,0.9098019761036366,2.6430852417655064,2.0288324034276846,1.7548693525415167,3.794263817285407,1.0,1.0,0.0,0,0,1e-09,0.0,0.0,3.9640772964685347,0.3883083109809405,0.6074672619825306
46,8.0,none,128,0.5,2,128,32,48,48,0.2800152287651776,0.2852658520597311,0.48693798411269607,0.4858603667849895,1.6927020399610322,1.3694104728511665,1.2390793987361433,2.7085589502066787,1.0,1.0,0.0,0,0,1e-09,0.0,0.0,5.889884089443028,0.5810583199271873,0.41783747597517656
46,8.0,none,256,1.0,2,128,32,48,48,0.27950727267495684,0.2942202130673759,0.2795072726749568,0.29422021306737595,1.0,0.9999999999999996,0.9999999999999993,1.0000000000000007,0.625,1.0,1.0,18,0,1e-09,0.0,0.0,6.803844812041798,1.0,0.0
46,8.0,full,8,0.03125,2,128,32,48,48,0.3953668937985303,0.4362686797435424,0.9400855149745913,1.0696414859910208,2.4806082553564655,1.2127221659007916,1.0631247538858482,4.546476328293732,1.0,1.0,0.0,0,0,1e-09,0.0,0.0,3.477809623974162,0.4029179411594566,0.5961639943371793
46,8.0,full,16,0.0625,2,128,32,48,48,0.33817531362744035,0.37255778463233874,0.7439676883636389,0.8116797916545312,2.1545712930086665,1.2043728981609962,1.028288209698333,3.9869950406212618,1.0,1.0,0.0,0,0,1e-09,0.0,0.020833333333333332,4.50268325148245,0.4713785793258707,0.5253525699468669
46,8.0,full,32,0.125,2,128,32,48,48,0.3028479328785349,0.3377753930638907,0.5862533212141556,0.6077604091353899,1.7902318112283984,1.0538501464711225,1.0155869185685158,3.1823157693233237,1.0,1.0,0.0,0,0,1e-09,0.0,0.0,5.498058425969872,0.5534372422461205,0.44596689651672305
46,8.0,full,64,0.25,2,128,32,48,48,0.24744500975110034,0.27704355933502317,0.39574280553045915,0.4264054836987792,1.519581740368296,1.040189040381583,1.0147841837030758,2.7941964226055465,1.0,1.0,0.0,0,0,1e-09,0.0,0.0,6.317090136529895,0.6524226354110798,0.33680129688984844
46,8.0,full,128,0.5,2,128,32,48,48,0.24422356628623682,0.2641677922156221,0.34495930007015474,0.36367871795915646,1.325500450478201,1.0219160753977652,1.0071996266909922,2.016193802350533,1.0,1.0,0.0,0,0,1e-09,0.0,0.0,6.350862693057894,0.7387661955128993,0.24286169816611022
46,8.0,full,256,1.0,2,128,32,48,48,0.24398519147367012,0.266403133414385,0.33932805024882406,0.35374416297947886,1.2727527889097479,1.0294362393050054,1.012724139704464,1.909029838813109,1.0,1.0,0.0,0,0,1e-09,0.0,0.0,6.42902862060859,0.7657833272446002,0.215021895013458
