seed,dest,M,B,L_s,nominal_ratio,retained_mass_fraction,rel_err,mix_err,abs_mass_err,rel_err_oracle,mix_err_oracle,gap_rel,gap_mix,cond_xtx,numeric_rank,rank_upper_bound,beta_mean,beta_clamped
45,0,32,16,256,0.0625,0.44127821922302246,0.3447378873825073,0.30364349484443665,0.18607017397880554,0.258378267288208,0.24549351632595062,0.09542058408260345,0.07223549485206604,1373.4061279296875,16,16,0.5238520503044128,0
45,0,32,32,256,0.125,0.6110668182373047,0.3201460540294647,0.29782816767692566,0.11502134054899216,0.12002097815275192,0.10654258728027344,0.17661303281784058,0.15607404708862305,3687.695556640625,32,32,0.3349131643772125,1
45,0,32,64,256,0.25,0.770024836063385,0.24560591578483582,0.2228764146566391,0.05803342163562775,0.06147490814328194,0.05722403526306152,0.1812671422958374,0.16731160879135132,2155.371337890625,64,32,0.24763745069503784,0
45,0,32,128,256,0.5,0.9057201743125916,0.2318301498889923,0.21231213212013245,0.033988773822784424,0.051218271255493164,0.0491572767496109,0.18002495169639587,0.16094794869422913,1800.4923095703125,64,32,0.012798440642654896,0
45,0,48,8,256,0.03125,0.3302793800830841,0.3931286633014679,0.3469699025154114,0.23849214613437653,0.3542916476726532,0.3086678385734558,0.05531269311904907,0.04312632977962494,139.07374572753906,8,8,0.9826508164405823,0
45,0,48,16,256,0.0625,0.4609076678752899,0.32115134596824646,0.28085124492645264,0.1487807184457779,0.21197475492954254,0.18976248800754547,0.09816084802150726,0.08238022029399872,385.1248779296875,16,16,0.6889490485191345,0
45,0,48,32,256,0.125,0.6091668009757996,0.2793143391609192,0.26492977142333984,0.09761372208595276,0.1268872171640396,0.11894871294498444,0.143157958984375,0.1341124176979065,3439.51318359375,32,32,0.2772309482097626,3
45,0,48,64,256,0.25,0.7744945287704468,0.19369123876094818,0.1625813990831375,0.044566646218299866,0.06044602021574974,0.05340355634689331,0.1297074258327484,0.10914411395788193,2027.8887939453125,64,48,0.30053776502609253,0
45,0,48,128,256,0.5,0.9110798239707947,0.1724320948123932,0.14808480441570282,0.02580181322991848,0.05154679715633392,0.04767888784408569,0.12331091612577438,0.10274787247180939,1732.654541015625,64,48,0.047185152769088745,0
45,1,4,8,256,0.03125,0.2385101169347763,0.8014488220214844,0.6866655945777893,0.3454281985759735,0.5703225135803223,0.47436991333961487,0.19966918230056763,0.17029494047164917,606.2965087890625,8,4,1.2885212898254395,0
45,1,4,16,256,0.0625,0.43426769971847534,0.7129768133163452,0.6056782603263855,0.18087583780288696,0.3090372383594513,0.2609885632991791,0.4136068522930145,0.33475062251091003,258.6622314453125,16,4,0.923292338848114,0
